"Sgnyea","Prvcnm_id","Prvcnm_en","Gdp0101"
"1992","140000","Shanxi (province)","570.0000"
"1992","130000","Hebei (province)","1278.5000"
"1993","310000","Shanghai (city)","1511.6100"
"1993","110000","Beijing (city)","863.5400"
"1993","120000","Tianjin (city)","536.1000"
"1993","500000","Chongqing (city)","608.5300"
"1993","142","China","35673.2304"
"1993","330000","Zhejiang (province)","1909.4900"
"1993","430000","Hunan (province)","1278.2800"
"1993","420000","Hubei (province)","1424.3800"
"1993","140000","Shanxi (province)","704.7000"
"1993","340000","Anhui (province)","1069.8400"
"1993","460000","Hainan (province)","258.0800"
"1993","130000","Hebei (province)","1690.8400"
"1993","320000","Jiangsu (province)","2998.1600"
"1993","510000","Sichuan (province)","2096.4800"
"1993","540000","Tibet Autonomous Region","37.2800"
"1993","620000","Gansu (province)","372.2400"
"1993","630000","Qinghai (province)","109.6200"
"1993","350000","Fujian (province)","1133.4900"
"1993","530000","Yunnan (province)","779.2100"
"1993","440000","Guangdong (province)","3225.3000"
"1993","650000","Xinjiang Uygur Autonomous Region","505.6300"
"1993","210000","Liaoning (province)","2010.8200"
"1993","610000","Shaanxi (province)","671.3700"
"1993","220000","Jilin (province)","717.9500"
"1993","520000","Guizhou (province)","416.0700"
"1993","150000","Inner Mongolia Autonomous Region","532.7100"
"1993","640000","Ningxia Hui Autonomous Region","103.8200"
"1993","410000","Henan (province)","1662.7600"
"1993","450000","Guangxi Zhuang Autonomous Region","893.5800"
"1993","360000","Jiangxi (province)","723.0600"
"1993","230000","Heilongjiang (province)","1203.2200"
"1993","370000","Shandong (province)","2779.4900"
"1994","120000","Tianjin (city)","833.6000"
"1994","142","China","48637.4503"
"1994","410000","Henan (province)","2224.4300"
"1994","640000","Ningxia Hui Autonomous Region","133.9700"
"1994","230000","Heilongjiang (province)","1618.6300"
"1994","350000","Fujian (province)","1685.3400"
"1994","360000","Jiangxi (province)","948.1600"
"1994","450000","Guangxi Zhuang Autonomous Region","1241.8300"
"1994","320000","Jiangsu (province)","4057.3900"
"1994","500000","Chongqing (city)","725.1400"
"1994","460000","Hainan (province)","330.9500"
"1994","110000","Beijing (city)","1084.0300"
"1994","440000","Guangdong (province)","4240.5600"
"1994","610000","Shaanxi (province)","816.5800"
"1994","420000","Hubei (province)","1878.6500"
"1994","330000","Zhejiang (province)","2666.8600"
"1994","530000","Yunnan (province)","973.9700"
"1994","150000","Inner Mongolia Autonomous Region","681.9200"
"1994","310000","Shanghai (city)","1971.9200"
"1994","520000","Guizhou (province)","521.1700"
"1994","210000","Liaoning (province)","2461.7800"
"1994","140000","Shanxi (province)","853.7700"
"1994","220000","Jilin (province)","936.7800"
"1994","620000","Gansu (province)","451.6600"
"1994","130000","Hebei (province)","2187.4900"
"1994","430000","Hunan (province)","1694.4200"
"1994","370000","Shandong (province)","3872.1800"
"1994","630000","Qinghai (province)","138.2400"
"1994","340000","Anhui (province)","1488.4700"
"1994","540000","Tibet Autonomous Region","45.8400"
"1994","650000","Xinjiang Uygur Autonomous Region","673.6800"
"1994","510000","Sichuan (province)","2777.8800"
"1995","110000","Beijing (city)","1394.8900"
"1995","500000","Chongqing (city)","1016.2500"
"1995","120000","Tianjin (city)","920.1100"
"1995","310000","Shanghai (city)","2462.5700"
"1995","142","China","61339.8913"
"1995","330000","Zhejiang (province)","3524.7900"
"1995","460000","Hainan (province)","364.1700"
"1995","440000","Guangdong (province)","5381.7200"
"1995","340000","Anhui (province)","2003.5800"
"1995","210000","Liaoning (province)","2793.3700"
"1995","370000","Shandong (province)","5002.3400"
"1995","320000","Jiangsu (province)","5155.2500"
"1995","230000","Heilongjiang (province)","2014.5300"
"1995","510000","Sichuan (province)","3534.0000"
"1995","140000","Shanxi (province)","1092.4800"
"1995","650000","Xinjiang Uygur Autonomous Region","825.1100"
"1995","540000","Tibet Autonomous Region","55.9800"
"1995","420000","Hubei (province)","2391.4200"
"1995","620000","Gansu (province)","553.3500"
"1995","530000","Yunnan (province)","1206.6800"
"1995","520000","Guizhou (province)","630.0700"
"1995","430000","Hunan (province)","2195.7000"
"1995","360000","Jiangxi (province)","1205.1100"
"1995","640000","Ningxia Hui Autonomous Region","169.7500"
"1995","450000","Guangxi Zhuang Autonomous Region","1497.5600"
"1995","350000","Fujian (province)","2160.5200"
"1995","220000","Jilin (province)","1129.2000"
"1995","150000","Inner Mongolia Autonomous Region","832.8800"
"1995","130000","Hebei (province)","2849.5200"
"1995","410000","Henan (province)","3002.7400"
"1995","610000","Shaanxi (province)","1000.0300"
"1995","630000","Qinghai (province)","165.3100"
"1996","310000","Shanghai (city)","2902.2000"
"1996","110000","Beijing (city)","1615.7300"
"1996","500000","Chongqing (city)","1179.0900"
"1996","142","China","71813.6296"
"1996","360000","Jiangxi (province)","1517.2600"
"1996","220000","Jilin (province)","1337.1600"
"1996","150000","Inner Mongolia Autonomous Region","984.7800"
"1996","510000","Sichuan (province)","2985.1500"
"1996","120000","Tianjin (city)","1102.4000"
"1996","330000","Zhejiang (province)","4146.0600"
"1996","370000","Shandong (province)","5960.4200"
"1996","130000","Hebei (province)","3452.9700"
"1996","230000","Heilongjiang (province)","2402.5800"
"1996","340000","Anhui (province)","2339.2500"
"1996","540000","Tibet Autonomous Region","64.7600"
"1996","440000","Guangdong (province)","6519.1400"
"1996","410000","Henan (province)","3661.1800"
"1996","630000","Qinghai (province)","183.5700"
"1996","460000","Hainan (province)","389.5300"
"1996","320000","Jiangsu (province)","6004.2100"
"1996","210000","Liaoning (province)","3157.6900"
"1996","620000","Gansu (province)","714.1800"
"1996","520000","Guizhou (province)","713.7000"
"1996","450000","Guangxi Zhuang Autonomous Region","1697.9000"
"1996","430000","Hunan (province)","2647.1600"
"1996","610000","Shaanxi (province)","1175.3800"
"1996","650000","Xinjiang Uygur Autonomous Region","912.1500"
"1996","140000","Shanxi (province)","1308.0100"
"1996","420000","Hubei (province)","2970.2000"
"1996","640000","Ningxia Hui Autonomous Region","193.6200"
"1996","530000","Yunnan (province)","1491.6200"
"1996","350000","Fujian (province)","2583.8300"
"1997","120000","Tianjin (city)","1235.2800"
"1997","500000","Chongqing (city)","1350.1000"
"1997","142","China","79715.0445"
"1997","350000","Fujian (province)","3000.3600"
"1997","340000","Anhui (province)","2669.9500"
"1997","110000","Beijing (city)","1810.0900"
"1997","440000","Guangdong (province)","7315.5100"
"1997","410000","Henan (province)","4079.2600"
"1997","370000","Shandong (province)","6650.0200"
"1997","610000","Shaanxi (province)","1300.0300"
"1997","640000","Ningxia Hui Autonomous Region","210.9200"
"1997","210000","Liaoning (province)","3582.4600"
"1997","520000","Guizhou (province)","792.9800"
"1997","460000","Hainan (province)","409.8600"
"1997","360000","Jiangxi (province)","1715.1800"
"1997","540000","Tibet Autonomous Region","76.9800"
"1997","530000","Yunnan (province)","1644.2300"
"1997","450000","Guangxi Zhuang Autonomous Region","1817.2500"
"1997","630000","Qinghai (province)","202.0500"
"1997","620000","Gansu (province)","781.3400"
"1997","230000","Heilongjiang (province)","2708.4600"
"1997","140000","Shanxi (province)","1480.1300"
"1997","420000","Hubei (province)","3450.2400"
"1997","130000","Hebei (province)","3953.7800"
"1997","430000","Hunan (province)","2993.0000"
"1997","650000","Xinjiang Uygur Autonomous Region","1050.1400"
"1997","510000","Sichuan (province)","3320.1100"
"1997","150000","Inner Mongolia Autonomous Region","1099.7700"
"1997","330000","Zhejiang (province)","4638.2400"
"1997","310000","Shanghai (city)","3360.2100"
"1997","220000","Jilin (province)","1446.9100"
"1997","320000","Jiangsu (province)","6680.3400"
"1998","310000","Shanghai (city)","3688.2000"
"1998","110000","Beijing (city)","2011.3100"
"1998","120000","Tianjin (city)","1336.3800"
"1998","142","China","85195.5071"
"1998","530000","Yunnan (province)","1793.9000"
"1998","320000","Jiangsu (province)","7199.9500"
"1998","650000","Xinjiang Uygur Autonomous Region","1116.6700"
"1998","640000","Ningxia Hui Autonomous Region","227.4600"
"1998","430000","Hunan (province)","3118.0900"
"1998","360000","Jiangxi (province)","1851.9800"
"1998","460000","Hainan (province)","438.9200"
"1998","450000","Guangxi Zhuang Autonomous Region","1903.0400"
"1998","350000","Fujian (province)","3286.5600"
"1998","620000","Gansu (province)","869.7500"
"1998","140000","Shanxi (province)","1486.0800"
"1998","440000","Guangdong (province)","7919.1200"
"1998","420000","Hubei (province)","3704.2100"
"1998","630000","Qinghai (province)","220.1600"
"1998","340000","Anhui (province)","2805.4500"
"1998","500000","Chongqing (city)","1429.2600"
"1998","210000","Liaoning (province)","3881.7300"
"1998","540000","Tibet Autonomous Region","91.1800"
"1998","370000","Shandong (province)","7162.2000"
"1998","510000","Sichuan (province)","3580.2600"
"1998","520000","Guizhou (province)","841.8800"
"1998","410000","Henan (province)","4356.6000"
"1998","330000","Zhejiang (province)","4987.5000"
"1998","150000","Inner Mongolia Autonomous Region","1192.2900"
"1998","230000","Heilongjiang (province)","2798.8900"
"1998","130000","Hebei (province)","4256.0100"
"1998","610000","Shaanxi (province)","1381.5300"
"1998","220000","Jilin (province)","1557.7800"
"1999","500000","Chongqing (city)","1479.7100"
"1999","110000","Beijing (city)","2174.4600"
"1999","310000","Shanghai (city)","4034.9600"
"1999","120000","Tianjin (city)","1450.0600"
"1999","142","China","90564.3758"
"1999","440000","Guangdong (province)","8464.3100"
"1999","150000","Inner Mongolia Autonomous Region","1268.2000"
"1999","370000","Shandong (province)","7662.1000"
"1999","420000","Hubei (province)","3857.9900"
"1999","460000","Hainan (province)","471.2300"
"1999","410000","Henan (province)","4576.1000"
"1999","360000","Jiangxi (province)","1853.6500"
"1999","220000","Jilin (province)","1660.9100"
"1999","140000","Shanxi (province)","1506.7800"
"1999","350000","Fujian (province)","3550.2400"
"1999","510000","Sichuan (province)","3711.6100"
"1999","210000","Liaoning (province)","4171.6900"
"1999","620000","Gansu (province)","931.9800"
"1999","450000","Guangxi Zhuang Autonomous Region","1953.2700"
"1999","430000","Hunan (province)","3326.7500"
"1999","130000","Hebei (province)","4569.1900"
"1999","530000","Yunnan (province)","1855.7400"
"1999","640000","Ningxia Hui Autonomous Region","241.4900"
"1999","320000","Jiangsu (province)","7697.8200"
"1999","330000","Zhejiang (province)","5364.8900"
"1999","340000","Anhui (province)","2908.5800"
"1999","230000","Heilongjiang (province)","2897.4100"
"1999","650000","Xinjiang Uygur Autonomous Region","1168.5500"
"1999","630000","Qinghai (province)","238.3900"
"1999","520000","Guizhou (province)","911.8600"
"1999","540000","Tibet Autonomous Region","105.6100"
"1999","610000","Shaanxi (province)","1487.6100"
"2000","500000","Chongqing (city)","1589.3400"
"2000","110000","Beijing (city)","2478.7600"
"2000","120000","Tianjin (city)","1639.3600"
"2000","430000","Hunan (province)","3691.8800"
"2000","520000","Guizhou (province)","993.5300"
"2000","142","China","100280.1393"
"2000","510000","Sichuan (province)","4010.2500"
"2000","450000","Guangxi Zhuang Autonomous Region","2050.1400"
"2000","220000","Jilin (province)","1821.1900"
"2000","320000","Jiangsu (province)","8582.7276"
"2000","540000","Tibet Autonomous Region","117.4640"
"2000","440000","Guangdong (province)","9662.2300"
"2000","230000","Heilongjiang (province)","3253.0000"
"2000","210000","Liaoning (province)","4669.0600"
"2000","460000","Hainan (province)","518.4800"
"2000","330000","Zhejiang (province)","6036.3400"
"2000","420000","Hubei (province)","4276.3200"
"2000","630000","Qinghai (province)","263.5900"
"2000","150000","Inner Mongolia Autonomous Region","1401.0100"
"2000","530000","Yunnan (province)","1955.0900"
"2000","620000","Gansu (province)","983.3600"
"2000","340000","Anhui (province)","3038.2359"
"2000","360000","Jiangxi (province)","2003.0700"
"2000","640000","Ningxia Hui Autonomous Region","265.5700"
"2000","610000","Shaanxi (province)","1660.9200"
"2000","370000","Shandong (province)","8542.4400"
"2000","650000","Xinjiang Uygur Autonomous Region","1364.3600"
"2000","350000","Fujian (province)","3920.0700"
"2000","130000","Hebei (province)","5088.9600"
"2000","140000","Shanxi (province)","1643.8100"
"2000","310000","Shanghai (city)","4551.1500"
"2000","410000","Henan (province)","5137.6600"
"2001","110000","Beijing (city)","3710.5200"
"2001","310000","Shanghai (city)","5210.1200"
"2001","500000","Chongqing (city)","1765.6800"
"2001","120000","Tianjin (city)","1919.0900"
"2001","142","China","110863.1230"
"2001","460000","Hainan (province)","558.4137"
"2001","230000","Heilongjiang (province)","3390.1300"
"2001","430000","Hunan (province)","3831.9000"
"2001","150000","Inner Mongolia Autonomous Region","1713.8100"
"2001","130000","Hebei (province)","5516.7600"
"2001","610000","Shaanxi (province)","2010.6200"
"2001","540000","Tibet Autonomous Region","146.0352"
"2001","370000","Shandong (province)","9195.0360"
"2001","530000","Yunnan (province)","2138.3100"
"2001","650000","Xinjiang Uygur Autonomous Region","1491.6000"
"2001","210000","Liaoning (province)","5033.0800"
"2001","330000","Zhejiang (province)","6898.3388"
"2001","440000","Guangdong (province)","12039.2536"
"2001","630000","Qinghai (province)","300.1300"
"2001","320000","Jiangsu (province)","9456.8400"
"2001","640000","Ningxia Hui Autonomous Region","337.4447"
"2001","410000","Henan (province)","5533.0100"
"2001","510000","Sichuan (province)","4293.4910"
"2001","520000","Guizhou (province)","1133.2700"
"2001","220000","Jilin (province)","2120.3500"
"2001","620000","Gansu (province)","1125.3728"
"2001","140000","Shanxi (province)","2029.5300"
"2001","340000","Anhui (province)","3246.7146"
"2001","420000","Hubei (province)","3880.5300"
"2001","350000","Fujian (province)","4072.8500"
"2001","360000","Jiangxi (province)","2175.6800"
"2001","450000","Guangxi Zhuang Autonomous Region","2279.3400"
"2002","310000","Shanghai (city)","5741.0300"
"2002","110000","Beijing (city)","4330.4000"
"2002","500000","Chongqing (city)","1990.0100"
"2002","120000","Tianjin (city)","2150.7600"
"2002","520000","Guizhou (province)","1243.4300"
"2002","450000","Guangxi Zhuang Autonomous Region","2523.7300"
"2002","142","China","121717.4247"
"2002","130000","Hebei (province)","6018.2800"
"2002","320000","Jiangsu (province)","10606.8500"
"2002","530000","Yunnan (province)","2312.8200"
"2002","540000","Tibet Autonomous Region","166.5583"
"2002","610000","Shaanxi (province)","2253.3900"
"2002","140000","Shanxi (province)","2324.8000"
"2002","150000","Inner Mongolia Autonomous Region","1940.9400"
"2002","440000","Guangdong (province)","13502.4249"
"2002","620000","Gansu (province)","1232.0302"
"2002","430000","Hunan (province)","4151.5400"
"2002","420000","Hubei (province)","4212.8200"
"2002","340000","Anhui (province)","3519.7195"
"2002","510000","Sichuan (province)","4725.0134"
"2002","410000","Henan (province)","6035.4800"
"2002","360000","Jiangxi (province)","2450.4800"
"2002","220000","Jilin (province)","2348.5400"
"2002","370000","Shandong (province)","10275.4957"
"2002","230000","Heilongjiang (province)","3637.2000"
"2002","640000","Ningxia Hui Autonomous Region","377.1552"
"2002","630000","Qinghai (province)","340.6500"
"2002","210000","Liaoning (province)","5458.2200"
"2002","650000","Xinjiang Uygur Autonomous Region","1612.6500"
"2002","460000","Hainan (province)","621.9740"
"2002","330000","Zhejiang (province)","8003.6700"
"2002","350000","Fujian (province)","4467.5500"
"2003","310000","Shanghai (city)","6694.2300"
"2003","110000","Beijing (city)","5023.7700"
"2003","500000","Chongqing (city)","2272.8200"
"2003","142","China","137422.0349"
"2003","220000","Jilin (province)","2662.0800"
"2003","130000","Hebei (province)","6921.2900"
"2003","610000","Shaanxi (province)","2587.7200"
"2003","620000","Gansu (province)","1399.8300"
"2003","420000","Hubei (province)","4757.4500"
"2003","230000","Heilongjiang (province)","4057.4000"
"2003","430000","Hunan (province)","4659.9900"
"2003","210000","Liaoning (province)","6002.5400"
"2003","330000","Zhejiang (province)","9705.0200"
"2003","510000","Sichuan (province)","5333.0900"
"2003","460000","Hainan (province)","693.2000"
"2003","360000","Jiangxi (province)","2807.4100"
"2003","540000","Tibet Autonomous Region","189.0900"
"2003","150000","Inner Mongolia Autonomous Region","2388.3800"
"2003","370000","Shandong (province)","12078.1500"
"2003","640000","Ningxia Hui Autonomous Region","445.3600"
"2003","650000","Xinjiang Uygur Autonomous Region","1886.3500"
"2003","140000","Shanxi (province)","2855.2300"
"2003","350000","Fujian (province)","4983.6700"
"2003","410000","Henan (province)","6867.7000"
"2003","530000","Yunnan (province)","2556.0200"
"2003","520000","Guizhou (province)","1426.3400"
"2003","440000","Guangdong (province)","15844.6400"
"2003","320000","Jiangsu (province)","12442.8700"
"2003","450000","Guangxi Zhuang Autonomous Region","2821.1100"
"2003","630000","Qinghai (province)","390.2000"
"2003","340000","Anhui (province)","3923.1000"
"2003","120000","Tianjin (city)","2578.0300"
"2004","120000","Tianjin (city)","3110.9700"
"2004","110000","Beijing (city)","6060.2800"
"2004","142","China","161840.1609"
"2004","640000","Ningxia Hui Autonomous Region","537.1600"
"2004","540000","Tibet Autonomous Region","220.3400"
"2004","130000","Hebei (province)","8477.6300"
"2004","370000","Shandong (province)","15021.8400"
"2004","520000","Guizhou (province)","1677.8000"
"2004","610000","Shaanxi (province)","3175.5800"
"2004","360000","Jiangxi (province)","3456.7000"
"2004","440000","Guangdong (province)","18864.6200"
"2004","320000","Jiangsu (province)","15003.6000"
"2004","210000","Liaoning (province)","6672.0000"
"2004","330000","Zhejiang (province)","11648.7000"
"2004","410000","Henan (province)","8553.7900"
"2004","350000","Fujian (province)","5763.3500"
"2004","150000","Inner Mongolia Autonomous Region","3041.0700"
"2004","450000","Guangxi Zhuang Autonomous Region","3433.5000"
"2004","500000","Chongqing (city)","2692.8100"
"2004","630000","Qinghai (province)","466.1000"
"2004","460000","Hainan (province)","798.9000"
"2004","510000","Sichuan (province)","6379.6300"
"2004","430000","Hunan (province)","5641.9400"
"2004","340000","Anhui (province)","4759.3200"
"2004","140000","Shanxi (province)","3571.3700"
"2004","650000","Xinjiang Uygur Autonomous Region","2209.0900"
"2004","230000","Heilongjiang (province)","4750.6000"
"2004","530000","Yunnan (province)","3081.9100"
"2004","220000","Jilin (province)","3122.0100"
"2004","620000","Gansu (province)","1688.4900"
"2004","420000","Hubei (province)","5633.2400"
"2004","310000","Shanghai (city)","8072.8300"
"2005","500000","Chongqing (city)","3467.7200"
"2005","120000","Tianjin (city)","3905.6400"
"2005","130000","Hebei (province)","10012.1100"
"2005","142","China","187318.9031"
"2005","330000","Zhejiang (province)","13417.6800"
"2005","640000","Ningxia Hui Autonomous Region","612.6100"
"2005","620000","Gansu (province)","1933.9800"
"2005","360000","Jiangxi (province)","4056.7600"
"2005","340000","Anhui (province)","5350.1700"
"2005","610000","Shaanxi (province)","3933.7200"
"2005","150000","Inner Mongolia Autonomous Region","3905.0300"
"2005","310000","Shanghai (city)","9247.6600"
"2005","320000","Jiangsu (province)","18598.6900"
"2005","650000","Xinjiang Uygur Autonomous Region","2604.1900"
"2005","110000","Beijing (city)","6969.5200"
"2005","410000","Henan (province)","10587.4200"
"2005","440000","Guangdong (province)","22557.3700"
"2005","540000","Tibet Autonomous Region","248.8000"
"2005","530000","Yunnan (province)","3461.7300"
"2005","630000","Qinghai (province)","543.3200"
"2005","420000","Hubei (province)","6590.1900"
"2005","430000","Hunan (province)","6596.1000"
"2005","460000","Hainan (province)","897.9900"
"2005","140000","Shanxi (province)","4230.5300"
"2005","510000","Sichuan (province)","7385.1000"
"2005","210000","Liaoning (province)","8047.2600"
"2005","230000","Heilongjiang (province)","5513.7000"
"2005","350000","Fujian (province)","6554.6900"
"2005","370000","Shandong (province)","18366.8700"
"2005","220000","Jilin (province)","3620.2700"
"2005","450000","Guangxi Zhuang Autonomous Region","3984.1000"
"2005","520000","Guizhou (province)","2005.4200"
"2006","120000","Tianjin (city)","4462.7400"
"2006","110000","Beijing (city)","8117.7800"
"2006","310000","Shanghai (city)","10572.2400"
"2006","210000","Liaoning (province)","9304.5200"
"2006","142","China","219438.4748"
"2006","610000","Shaanxi (province)","4743.6100"
"2006","320000","Jiangsu (province)","21742.0500"
"2006","520000","Guizhou (province)","2338.9800"
"2006","430000","Hunan (province)","7688.6700"
"2006","540000","Tibet Autonomous Region","290.7600"
"2006","500000","Chongqing (city)","3907.2300"
"2006","410000","Henan (province)","12362.7900"
"2006","420000","Hubei (province)","7617.4700"
"2006","630000","Qinghai (province)","648.5000"
"2006","150000","Inner Mongolia Autonomous Region","4944.2500"
"2006","340000","Anhui (province)","6112.5000"
"2006","510000","Sichuan (province)","8690.2400"
"2006","230000","Heilongjiang (province)","6211.8000"
"2006","440000","Guangdong (province)","26587.7600"
"2006","360000","Jiangxi (province)","4820.5300"
"2006","350000","Fujian (province)","7583.8500"
"2006","450000","Guangxi Zhuang Autonomous Region","4746.1600"
"2006","620000","Gansu (province)","2276.7000"
"2006","650000","Xinjiang Uygur Autonomous Region","3045.2600"
"2006","640000","Ningxia Hui Autonomous Region","725.9000"
"2006","140000","Shanxi (province)","4878.6100"
"2006","370000","Shandong (province)","21900.1900"
"2006","330000","Zhejiang (province)","15718.4700"
"2006","530000","Yunnan (province)","3988.1400"
"2006","130000","Hebei (province)","11467.6000"
"2006","220000","Jilin (province)","4275.1200"
"2006","460000","Hainan (province)","1044.9100"
"2007","120000","Tianjin (city)","5252.7600"
"2007","500000","Chongqing (city)","4676.1300"
"2007","310000","Shanghai (city)","12494.0100"
"2007","110000","Beijing (city)","9846.8100"
"2007","142","China","270092.3237"
"2007","640000","Ningxia Hui Autonomous Region","919.1100"
"2007","430000","Hunan (province)","9439.6000"
"2007","330000","Zhejiang (province)","18753.7300"
"2007","460000","Hainan (province)","1254.1700"
"2007","520000","Guizhou (province)","2884.1100"
"2007","410000","Henan (province)","15012.4600"
"2007","320000","Jiangsu (province)","26018.4800"
"2007","150000","Inner Mongolia Autonomous Region","6423.1800"
"2007","350000","Fujian (province)","9248.5300"
"2007","540000","Tibet Autonomous Region","341.4300"
"2007","370000","Shandong (province)","25776.9100"
"2007","610000","Shaanxi (province)","5757.2900"
"2007","440000","Guangdong (province)","31777.0100"
"2007","620000","Gansu (province)","2702.4000"
"2007","360000","Jiangxi (province)","5800.2500"
"2007","420000","Hubei (province)","9333.4000"
"2007","530000","Yunnan (province)","4772.5200"
"2007","650000","Xinjiang Uygur Autonomous Region","3523.1600"
"2007","220000","Jilin (province)","5284.6900"
"2007","630000","Qinghai (province)","797.3500"
"2007","510000","Sichuan (province)","10562.3900"
"2007","230000","Heilongjiang (province)","7104.0000"
"2007","140000","Shanxi (province)","6024.4500"
"2007","340000","Anhui (province)","7360.9200"
"2007","130000","Hebei (province)","13607.3200"
"2007","450000","Guangxi Zhuang Autonomous Region","5823.4100"
"2007","210000","Liaoning (province)","11164.3000"
"2008","110000","Beijing (city)","11115.0000"
"2008","120000","Tianjin (city)","6719.0100"
"2008","130000","Hebei (province)","16011.9700"
"2008","140000","Shanxi (province)","7315.4000"
"2008","150000","Inner Mongolia Autonomous Region","8496.2000"
"2008","210000","Liaoning (province)","13668.5800"
"2008","220000","Jilin (province)","6426.1000"
"2008","230000","Heilongjiang (province)","8314.3700"
"2008","310000","Shanghai (city)","14069.8600"
"2008","320000","Jiangsu (province)","30981.9800"
"2008","330000","Zhejiang (province)","21462.6900"
"2008","340000","Anhui (province)","8851.6600"
"2008","350000","Fujian (province)","10823.0100"
"2008","360000","Jiangxi (province)","6971.0500"
"2008","370000","Shandong (province)","30933.2800"
"2008","410000","Henan (province)","18018.5300"
"2008","420000","Hubei (province)","11328.8900"
"2008","430000","Hunan (province)","11555.0000"
"2008","440000","Guangdong (province)","36796.7100"
"2008","450000","Guangxi Zhuang Autonomous Region","7021.0000"
"2008","460000","Hainan (province)","1503.0600"
"2008","500000","Chongqing (city)","5793.6600"
"2008","510000","Sichuan (province)","12601.2300"
"2008","520000","Guizhou (province)","3561.5600"
"2008","530000","Yunnan (province)","5692.1200"
"2008","540000","Tibet Autonomous Region","394.8500"
"2008","610000","Shaanxi (province)","7314.5800"
"2008","620000","Gansu (province)","3166.8200"
"2008","630000","Qinghai (province)","1018.6200"
"2008","640000","Ningxia Hui Autonomous Region","1203.9200"
"2008","650000","Xinjiang Uygur Autonomous Region","4183.2100"
"2008","142","China","319244.6128"
"2009","620000","Gansu (province)","3387.5600"
"2009","630000","Qinghai (province)","1081.2700"
"2009","640000","Ningxia Hui Autonomous Region","1353.3100"
"2009","650000","Xinjiang Uygur Autonomous Region","4277.0500"
"2009","110000","Beijing (city)","12153.0300"
"2009","120000","Tianjin (city)","7521.8500"
"2009","130000","Hebei (province)","17235.4800"
"2009","140000","Shanxi (province)","7358.3100"
"2009","150000","Inner Mongolia Autonomous Region","9740.2500"
"2009","210000","Liaoning (province)","15212.4900"
"2009","220000","Jilin (province)","7278.7500"
"2009","230000","Heilongjiang (province)","8587.0000"
"2009","310000","Shanghai (city)","15046.4500"
"2009","142","China","348517.7437"
"2009","320000","Jiangsu (province)","34457.3000"
"2009","330000","Zhejiang (province)","22990.3500"
"2009","340000","Anhui (province)","10062.8200"
"2009","350000","Fujian (province)","12236.5300"
"2009","360000","Jiangxi (province)","7655.1800"
"2009","370000","Shandong (province)","33896.6500"
"2009","410000","Henan (province)","19480.4600"
"2009","420000","Hubei (province)","12961.1000"
"2009","430000","Hunan (province)","13059.6900"
"2009","440000","Guangdong (province)","39482.5600"
"2009","450000","Guangxi Zhuang Autonomous Region","7759.1600"
"2009","460000","Hainan (province)","1654.2100"
"2009","500000","Chongqing (city)","6530.0100"
"2009","510000","Sichuan (province)","14151.2800"
"2009","520000","Guizhou (province)","3912.6800"
"2009","530000","Yunnan (province)","6169.7500"
"2009","540000","Tibet Autonomous Region","441.3600"
"2009","610000","Shaanxi (province)","8169.8000"
"2010","500000","Chongqing (city)","7925.5800"
"2010","120000","Tianjin (city)","9224.4600"
"2010","310000","Shanghai (city)","17165.9800"
"2010","510000","Sichuan (province)","17185.4800"
"2010","142","China","412119.2558"
"2010","330000","Zhejiang (province)","27722.3100"
"2010","440000","Guangdong (province)","46013.0600"
"2010","210000","Liaoning (province)","18457.2700"
"2010","360000","Jiangxi (province)","9451.2600"
"2010","640000","Ningxia Hui Autonomous Region","1689.6500"
"2010","650000","Xinjiang Uygur Autonomous Region","5437.4700"
"2010","370000","Shandong (province)","39169.9200"
"2010","630000","Qinghai (province)","1350.4300"
"2010","610000","Shaanxi (province)","10123.4800"
"2010","340000","Anhui (province)","12359.3300"
"2010","220000","Jilin (province)","8667.5800"
"2010","130000","Hebei (province)","20394.2600"
"2010","460000","Hainan (province)","2064.5000"
"2010","110000","Beijing (city)","14113.5800"
"2010","620000","Gansu (province)","4120.7500"
"2010","430000","Hunan (province)","16037.9600"
"2010","530000","Yunnan (province)","7224.1800"
"2010","540000","Tibet Autonomous Region","507.4600"
"2010","350000","Fujian (province)","14737.1200"
"2010","320000","Jiangsu (province)","41425.4800"
"2010","230000","Heilongjiang (province)","10368.6000"
"2010","520000","Guizhou (province)","4602.1600"
"2010","150000","Inner Mongolia Autonomous Region","11672.0000"
"2010","140000","Shanxi (province)","9200.8600"
"2010","450000","Guangxi Zhuang Autonomous Region","9569.8500"
"2010","420000","Hubei (province)","15967.6100"
"2010","410000","Henan (province)","23092.3600"
"2011","142","China","487940.1805"
"2011","620000","Gansu (province)","5020.3700"
"2011","140000","Shanxi (province)","11237.5500"
"2011","450000","Guangxi Zhuang Autonomous Region","11720.8700"
"2011","540000","Tibet Autonomous Region","605.8300"
"2011","440000","Guangdong (province)","53210.2800"
"2011","150000","Inner Mongolia Autonomous Region","14359.8800"
"2011","360000","Jiangxi (province)","11702.8200"
"2011","310000","Shanghai (city)","19195.6900"
"2011","430000","Hunan (province)","19669.5600"
"2011","630000","Qinghai (province)","1670.4400"
"2011","120000","Tianjin (city)","11307.2800"
"2011","530000","Yunnan (province)","8893.1200"
"2011","340000","Anhui (province)","15300.6500"
"2011","460000","Hainan (province)","2522.6600"
"2011","650000","Xinjiang Uygur Autonomous Region","6610.0500"
