"Exchdt","Rmbusd"
"2008-02-13","7.195200"
"2008-02-14","7.189000"
"2008-02-15","7.176300"
"2008-02-18","7.166700"
"2008-02-19","7.157400"
"2008-02-20","7.145200"
"2008-02-21","7.150300"
"2008-02-22","7.146300"
"2008-02-25","7.146000"
"2008-02-26","7.150500"
"2008-02-27","7.145500"
"2008-02-28","7.120900"
"2008-02-29","7.105800"
"2008-03-03","7.105800"
"2008-03-04","7.117500"
"2008-03-05","7.117200"
"2008-03-06","7.116800"
"2008-03-07","7.109000"
"2008-03-10","7.108000"
"2008-03-11","7.102900"
"2008-03-12","7.106900"
"2008-03-13","7.097000"
"2008-03-14","7.088200"
"2008-03-17","7.081500"
"2008-03-18","7.087000"
"2008-03-19","7.064800"
"2008-03-20","7.051200"
"2008-03-21","7.059300"
"2008-03-24","7.051800"
"2008-03-25","7.043600"
"2008-03-26","7.025200"
"2008-03-27","7.013000"
"2008-03-28","7.013700"
"2008-03-31","7.019000"
"2008-04-01","7.021800"
"2008-04-02","7.029200"
"2008-04-03","7.019200"
"2008-04-07","7.002000"
"2008-04-08","7.001500"
"2008-04-09","7.002500"
"2008-04-10","6.992000"
"2008-04-11","7.001200"
"2008-04-14","6.999300"
"2008-04-15","6.996300"
"2008-04-16","7.004700"
"2008-04-17","6.989500"
"2008-04-18","7.000600"
"2008-04-21","7.007800"
"2008-04-22","6.991200"
"2008-04-23","6.983700"
"2008-04-24","6.989000"
"2008-04-25","6.994900"
"2008-04-28","6.998000"
"2008-04-29","6.989800"
"2008-04-30","7.000200"
"2008-05-05","7.001600"
"2008-05-06","6.988800"
"2008-05-07","6.984800"
"2008-05-08","7.001000"
"2008-05-09","7.000500"
"2008-05-12","6.982000"
"2008-05-13","6.988700"
"2008-05-14","6.998700"
"2008-05-15","7.000000"
"2008-05-16","6.989500"
"2008-05-19","6.971200"
"2008-05-20","6.978000"
"2008-05-21","6.959700"
"2008-05-22","6.942800"
"2008-05-23","6.949800"
"2008-05-26","6.939900"
"2008-05-27","6.943200"
"2008-05-28","6.940800"
"2008-05-29","6.940200"
"2008-05-30","6.947200"
"2008-06-02","6.937200"
"2008-06-03","6.929500"
"2008-06-04","6.935600"
"2008-06-05","6.939400"
"2008-06-06","6.923800"
"2008-06-10","6.919900"
"2008-06-11","6.920900"
"2008-06-12","6.901500"
"2008-06-13","6.901800"
"2008-06-16","6.902800"
"2008-06-17","6.891900"
"2008-06-18","6.882300"
"2008-06-19","6.879600"
"2008-06-20","6.882600"
"2008-06-23","6.867600"
"2008-06-24","6.873600"
"2008-06-25","6.868400"
"2008-06-26","6.863400"
"2008-06-27","6.861000"
"2008-06-30","6.859100"
"2008-07-01","6.860800"
"2008-07-02","6.862100"
"2008-07-03","6.852900"
"2008-07-04","6.863900"
"2008-07-07","6.856700"
"2008-07-08","6.858100"
"2008-07-09","6.863200"
"2008-07-10","6.848900"
"2008-07-11","6.839700"
"2008-07-14","6.826600"
"2008-07-15","6.823000"
"2008-07-16","6.812800"
"2008-07-17","6.818900"
"2008-07-18","6.823800"
"2008-07-21","6.827100"
"2008-07-22","6.821900"
"2008-07-23","6.827900"
"2008-07-24","6.829700"
"2008-07-25","6.825500"
"2008-07-28","6.827700"
"2008-07-29","6.820500"
"2008-07-30","6.835100"
"2008-07-31","6.838800"
"2008-08-01","6.842300"
"2008-08-04","6.847100"
"2008-08-05","6.850100"
"2008-08-06","6.852500"
"2008-08-07","6.855500"
"2008-08-08","6.858500"
"2008-08-11","6.863800"
"2008-08-12","6.865900"
"2008-08-13","6.862800"
"2008-08-14","6.863000"
"2008-08-15","6.864900"
"2008-08-18","6.866500"
"2008-08-19","6.859900"
"2008-08-20","6.852900"
"2008-08-21","6.851800"
"2008-08-22","6.835700"
"2008-08-25","6.839700"
"2008-08-26","6.840000"
"2008-08-27","6.841500"
"2008-08-28","6.832600"
"2008-08-29","6.834500"
"2008-09-01","6.832000"
"2008-09-02","6.835900"
"2008-09-03","6.839800"
"2008-09-04","6.841000"
"2008-09-05","6.843600"
"2008-09-08","6.845500"
"2008-09-09","6.839900"
"2008-09-10","6.840600"
"2008-09-11","6.845700"
"2008-09-12","6.845800"
"2008-09-16","6.820300"
"2008-09-17","6.829000"
"2008-09-18","6.820100"
"2008-09-19","6.827600"
"2008-09-22","6.824300"
"2008-09-23","6.800900"
"2008-09-24","6.812900"
"2008-09-25","6.819700"
"2008-09-26","6.818300"
"2008-10-06","6.832100"
"2008-10-07","6.834500"
"2008-10-08","6.831900"
"2008-10-09","6.831000"
"2008-10-10","6.832700"
"2008-10-13","6.828700"
"2008-10-14","6.827800"
"2008-10-15","6.827200"
"2008-10-16","6.829500"
"2008-10-17","6.831100"
"2008-10-20","6.829700"
"2008-10-21","6.830900"
"2008-10-22","6.833900"
"2008-10-23","6.836800"
"2008-10-24","6.835700"
"2008-10-27","6.836000"
"2008-10-28","6.836900"
"2008-10-29","6.831800"
"2008-10-30","6.827000"
"2008-10-31","6.825800"
"2008-11-03","6.828800"
"2008-11-04","6.826100"
"2008-11-05","6.824000"
"2008-11-06","6.825200"
"2008-11-07","6.827700"
"2008-11-10","6.825200"
"2008-11-11","6.826500"
"2008-11-12","6.829100"
"2008-11-13","6.829500"
"2008-11-14","6.828900"
"2008-11-17","6.830300"
"2008-11-18","6.828000"
"2008-11-19","6.829300"
"2008-11-20","6.830700"
"2008-11-21","6.831700"
"2008-11-24","6.830400"
"2008-11-25","6.828400"
"2008-11-26","6.827200"
"2008-11-27","6.829200"
"2008-11-28","6.834900"
"2008-12-01","6.850500"
"2008-12-02","6.852700"
"2008-12-03","6.850200"
"2008-12-04","6.850200"
"2008-12-05","6.848200"
"2008-12-08","6.850900"
"2008-12-09","6.847900"
"2008-12-10","6.847500"
"2008-12-11","6.847100"
"2008-12-12","6.845100"
"2008-12-15","6.844200"
"2008-12-16","6.843300"
"2008-12-17","6.835300"
"2008-12-18","6.832200"
"2008-12-19","6.835700"
"2008-12-22","6.837700"
"2008-12-23","6.838900"
"2008-12-24","6.839700"
"2008-12-25","6.836600"
"2008-12-26","6.836200"
"2008-12-29","6.835700"
"2008-12-30","6.835300"
"2008-12-31","6.834600"
"2009-01-05","6.836700"
"2009-01-06","6.838400"
"2009-01-07","6.838900"
"2009-01-08","6.837500"
"2009-01-09","6.836300"
"2009-01-12","6.838200"
"2009-01-13","6.839500"
"2009-01-14","6.839900"
"2009-01-15","6.839200"
"2009-01-16","6.838300"
"2009-01-19","6.836000"
"2009-01-20","6.838500"
"2009-01-21","6.839600"
"2009-01-22","6.837300"
"2009-01-23","6.838000"
"2009-02-02","6.839700"
"2009-02-03","6.839800"
"2009-02-04","6.834800"
"2009-02-05","6.836000"
"2009-02-06","6.837100"
"2009-02-09","6.834600"
"2009-02-10","6.833000"
"2009-02-11","6.833700"
"2009-02-12","6.832700"
"2009-02-13","6.833400"
"2009-02-16","6.834300"
"2009-02-17","6.835200"
"2009-02-18","6.836300"
"2009-02-19","6.836900"
"2009-02-20","6.835700"
"2009-02-23","6.833700"
"2009-02-24","6.835800"
"2009-02-25","6.836100"
"2009-02-26","6.837100"
"2009-02-27","6.837900"
"2009-03-02","6.838900"
"2009-03-03","6.839200"
"2009-03-04","6.839500"
"2009-03-05","6.836500"
"2009-03-06","6.837000"
"2009-03-09","6.835500"
"2009-03-10","6.835800"
"2009-03-11","6.834700"
"2009-03-12","6.833900"
"2009-03-13","6.833400"
"2009-03-16","6.834900"
"2009-03-17","6.832700"
"2009-03-18","6.831900"
"2009-03-19","6.830100"
"2009-03-20","6.829300"
"2009-03-23","6.830400"
"2009-03-24","6.830100"
"2009-03-25","6.832800"
"2009-03-26","6.832100"
"2009-03-27","6.831700"
"2009-03-30","6.834000"
"2009-03-31","6.835900"
"2009-04-01","6.834900"
"2009-04-02","6.834100"
"2009-04-03","6.832000"
"2009-04-07","6.834000"
"2009-04-08","6.837000"
"2009-04-09","6.835800"
"2009-04-10","6.834700"
"2009-04-13","6.833200"
"2009-04-14","6.829600"
"2009-04-15","6.829300"
"2009-04-16","6.830100"
"2009-04-17","6.831100"
"2009-04-20","6.832900"
"2009-04-21","6.834200"
"2009-04-22","6.830600"
"2009-04-23","6.829500"
"2009-04-24","6.827300"
"2009-04-27","6.825300"
"2009-04-28","6.827400"
"2009-04-29","6.826500"
"2009-04-30","6.825000"
"2009-05-04","6.822500"
"2009-05-05","6.820100"
"2009-05-06","6.823200"
"2009-05-07","6.823000"
"2009-05-08","6.822100"
"2009-05-11","6.822000"
"2009-05-12","6.824200"
"2009-05-13","6.823500"
"2009-05-14","6.825000"
"2009-05-15","6.824700"
"2009-05-18","6.826700"
"2009-05-19","6.826000"
"2009-05-20","6.825100"
"2009-05-21","6.824500"
"2009-05-22","6.823900"
"2009-05-25","6.823500"
"2009-05-26","6.823500"
"2009-05-27","6.832400"
"2009-06-01","6.831700"
"2009-06-02","6.830900"
"2009-06-03","6.830200"
"2009-06-04","6.832500"
"2009-06-05","6.833400"
"2009-06-08","6.836500"
"2009-06-09","6.836600"
"2009-06-10","6.833600"
"2009-06-11","6.834800"
"2009-06-12","6.832500"
"2009-06-15","6.834300"
"2009-06-16","6.836800"
"2009-06-17","6.834000"
"2009-06-18","6.832100"
"2009-06-19","6.833800"
"2009-06-22","6.832800"
"2009-06-23","6.833900"
"2009-06-24","6.831600"
"2009-06-25","6.833100"
"2009-06-26","6.832800"
"2009-06-29","6.831600"
"2009-06-30","6.831900"
"2009-07-01","6.832500"
"2009-07-02","6.830900"
"2009-07-03","6.833300"
"2009-07-06","6.833000"
"2009-07-07","6.832600"
"2009-07-08","6.833600"
"2009-07-09","6.832500"
"2009-07-10","6.831300"
"2009-07-13","6.832000"
"2009-07-14","6.833200"
"2009-07-15","6.832800"
"2009-07-16","6.831500"
"2009-07-17","6.831000"
"2009-07-20","6.832100"
"2009-07-21","6.831100"
"2009-07-22","6.830900"
"2009-07-23","6.830700"
"2009-07-24","6.831800"
"2009-07-27","6.831600"
"2009-07-28","6.831000"
"2009-07-29","6.831400"
"2009-07-30","6.833500"
"2009-07-31","6.832300"
"2009-08-03","6.831000"
"2009-08-04","6.830300"
"2009-08-05","6.830600"
"2009-08-06","6.830400"
"2009-08-07","6.831600"
"2009-08-10","6.834600"
"2009-08-11","6.835200"
"2009-08-12","6.835100"
"2009-08-13","6.834300"
"2009-08-14","6.832800"
"2009-08-17","6.833300"
"2009-08-18","6.833900"
"2009-08-19","6.832900"
"2009-08-20","6.831800"
"2009-08-21","6.831300"
"2009-08-24","6.830900"
"2009-08-25","6.831100"
"2009-08-26","6.831300"
"2009-08-27","6.832000"
"2009-08-28","6.830900"
"2009-08-31","6.831200"
"2009-09-01","6.830800"
"2009-09-02","6.831600"
"2009-09-03","6.830700"
"2009-09-04","6.831000"
"2009-09-07","6.830500"
"2009-09-08","6.830000"
"2009-09-09","6.829200"
"2009-09-10","6.828800"
"2009-09-11","6.828200"
"2009-09-14","6.828000"
"2009-09-15","6.828400"
"2009-09-16","6.828100"
"2009-09-17","6.827200"
"2009-09-18","6.827100"
"2009-09-21","6.828000"
"2009-09-22","6.828900"
"2009-09-23","6.827100"
"2009-09-24","6.828000"
"2009-09-25","6.828700"
"2009-09-28","6.827900"
"2009-09-29","6.828800"
"2009-09-30","6.829000"
"2009-10-09","6.827000"
"2009-10-12","6.827500"
"2009-10-13","6.827000"
"2009-10-14","6.826900"
"2009-10-15","6.826700"
"2009-10-16","6.827000"
"2009-10-19","6.827500"
"2009-10-20","6.827300"
"2009-10-21","6.827800"
"2009-10-22","6.827200"
"2009-10-23","6.827500"
"2009-10-26","6.828000"
"2009-10-27","6.828400"
"2009-10-28","6.828300"
"2009-10-29","6.828500"
"2009-10-30","6.828100"
"2009-11-02","6.828200"
"2009-11-03","6.827900"
"2009-11-04","6.828000"
"2009-11-05","6.827700"
"2009-11-06","6.827600"
"2009-11-09","6.827300"
"2009-11-10","6.826800"
"2009-11-11","6.826700"
"2009-11-12","6.826800"
"2009-11-13","6.827300"
"2009-11-16","6.827200"
"2009-11-17","6.827100"
"2009-11-18","6.827500"
"2009-11-19","6.827400"
"2009-11-20","6.827800"
"2009-11-23","6.827900"
"2009-11-24","6.827600"
"2009-11-25","6.827500"
"2009-11-26","6.826800"
"2009-11-27","6.826900"
"2009-11-30","6.827200"
"2009-12-01","6.827000"
"2009-12-02","6.826800"
"2009-12-03","6.827000"
"2009-12-04","6.827200"
"2009-12-07","6.827800"
"2009-12-08","6.827700"
"2009-12-09","6.827900"
"2009-12-10","6.827600"
"2009-12-11","6.827700"
"2009-12-14","6.827900"
"2009-12-15","6.827800"
"2009-12-16","6.828000"
"2009-12-17","6.828100"
"2009-12-18","6.828400"
"2009-12-21","6.828300"
"2009-12-22","6.828500"
"2009-12-23","6.828700"
"2009-12-24","6.828500"
"2009-12-25","6.828300"
"2009-12-28","6.828200"
"2009-12-29","6.828200"
"2009-12-30","6.828300"
"2009-12-31","6.828200"
"2010-01-04","6.828100"
"2010-01-05","6.827800"
"2010-01-06","6.827700"
"2010-01-07","6.827600"
"2010-01-08","6.827900"
"2010-01-11","6.827500"
"2010-01-12","6.827400"
"2010-01-13","6.827300"
"2010-01-14","6.827200"
"2010-01-15","6.827100"
"2010-01-18","6.827200"
"2010-01-19","6.827000"
"2010-01-20","6.827300"
"2010-01-21","6.827200"
"2010-01-22","6.827100"
"2010-01-25","6.827000"
"2010-01-26","6.826900"
"2010-01-27","6.827000"
"2010-01-28","6.827100"
"2010-01-29","6.827000"
"2010-02-01","6.827100"
"2010-02-02","6.827100"
"2010-02-03","6.826900"
"2010-02-04","6.827000"
"2010-02-05","6.827200"
"2010-02-08","6.827300"
"2010-02-09","6.827100"
"2010-02-10","6.826900"
"2010-02-11","6.827000"
"2010-02-12","6.826900"
"2010-02-22","6.827100"
"2010-02-23","6.827000"
"2010-02-24","6.827100"
"2010-02-25","6.827000"
"2010-02-26","6.826900"
"2010-03-01","6.826700"
"2010-03-02","6.826800"
"2010-03-03","6.826600"
"2010-03-04","6.826500"
"2010-03-05","6.826600"
"2010-03-08","6.826600"
"2010-03-09","6.826500"
"2010-03-10","6.826400"
"2010-03-11","6.826300"
"2010-03-12","6.826200"
"2010-03-15","6.826100"
"2010-03-16","6.826300"
"2010-03-17","6.826200"
"2010-03-18","6.826200"
"2010-03-19","6.826300"
"2010-03-22","6.826400"
"2010-03-23","6.826300"
"2010-03-24","6.826400"
"2010-03-25","6.826600"
"2010-03-26","6.826800"
"2010-03-29","6.826600"
"2010-03-30","6.826400"
"2010-03-31","6.826300"
"2010-04-01","6.826100"
"2010-04-02","6.826000"
"2010-04-06","6.826000"
"2010-04-07","6.825900"
"2010-04-08","6.825900"
"2010-04-09","6.826000"
"2010-04-12","6.825900"
"2010-04-13","6.826000"
"2010-04-14","6.826100"
"2010-04-15","6.826000"
"2010-04-16","6.826100"
"2010-04-19","6.826200"
"2010-04-20","6.826300"
"2010-04-21","6.826400"
"2010-04-22","6.826300"
"2010-04-23","6.826400"
"2010-04-26","6.826300"
"2010-04-27","6.826200"
"2010-04-28","6.826400"
"2010-04-29","6.826500"
"2010-04-30","6.826300"
"2010-05-04","6.826500"
"2010-05-05","6.826700"
"2010-05-06","6.826900"
"2010-05-07","6.827100"
"2010-05-10","6.826900"
"2010-05-11","6.827000"
"2010-05-12","6.827100"
"2010-05-13","6.827200"
"2010-05-14","6.827300"
"2010-05-17","6.827500"
"2010-05-18","6.827600"
"2010-05-19","6.827800"
"2010-05-20","6.827700"
"2010-05-21","6.827600"
"2010-05-24","6.827700"
"2010-05-25","6.827900"
"2010-05-26","6.828000"
"2010-05-27","6.828100"
"2010-05-28","6.827900"
"2010-05-31","6.828000"
"2010-06-01","6.827900"
"2010-06-02","6.828100"
"2010-06-03","6.828000"
"2010-06-04","6.828100"
"2010-06-07","6.828100"
"2010-06-08","6.828400"
"2010-06-09","6.828200"
"2010-06-10","6.828100"
"2010-06-11","6.827900"
"2010-06-17","6.827700"
"2010-06-18","6.827500"
"2010-06-21","6.827500"
"2010-06-22","6.798000"
"2010-06-23","6.810200"
"2010-06-24","6.810000"
"2010-06-25","6.789600"
"2010-06-28","6.789000"
"2010-06-29","6.790100"
"2010-06-30","6.790900"
"2010-07-01","6.785800"
"2010-07-02","6.772000"
"2010-07-05","6.773300"
"2010-07-06","6.779000"
"2010-07-07","6.778100"
"2010-07-08","6.776800"
"2010-07-09","6.775300"
"2010-07-12","6.771800"
"2010-07-13","6.780200"
"2010-07-14","6.775500"
"2010-07-15","6.774100"
"2010-07-16","6.771800"
"2010-07-19","6.780000"
"2010-07-20","6.781200"
"2010-07-21","6.780200"
"2010-07-22","6.785900"
"2010-07-23","6.779000"
"2010-07-26","6.777800"
"2010-07-27","6.774200"
"2010-07-28","6.778500"
"2010-07-29","6.778700"
"2010-07-30","6.775000"
"2010-08-02","6.774200"
"2010-08-03","6.772200"
"2010-08-04","6.771500"
"2010-08-05","6.778300"
"2010-08-06","6.773000"
"2010-08-09","6.768500"
"2010-08-10","6.774500"
"2010-08-11","6.776800"
"2010-08-12","6.801500"
"2010-08-13","6.803500"
"2010-08-16","6.806400"
"2010-08-17","6.797900"
"2010-08-18","6.789500"
"2010-08-19","6.789800"
"2010-08-20","6.788400"
"2010-08-23","6.798900"
"2010-08-24","6.799900"
"2010-08-25","6.800700"
"2010-08-26","6.804100"
"2010-08-27","6.800100"
"2010-08-30","6.802500"
"2010-08-31","6.810500"
"2010-09-01","6.812600"
"2010-09-02","6.800300"
"2010-09-03","6.797300"
"2010-09-06","6.783800"
"2010-09-07","6.779900"
"2010-09-08","6.790700"
"2010-09-09","6.781700"
"2010-09-10","6.762500"
"2010-09-13","6.750900"
"2010-09-14","6.737800"
"2010-09-15","6.725000"
"2010-09-16","6.718100"
"2010-09-17","6.717200"
"2010-09-20","6.711000"
"2010-09-21","6.699700"
"2010-09-27","6.709800"
"2010-09-28","6.705100"
"2010-09-29","6.693600"
"2010-09-30","6.701100"
"2010-10-08","6.683000"
"2010-10-11","6.673200"
"2010-10-12","6.677500"
"2010-10-13","6.669300"
"2010-10-14","6.658200"
"2010-10-15","6.649700"
"2010-10-18","6.654100"
"2010-10-19","6.655300"
"2010-10-20","6.675400"
"2010-10-21","6.669500"
"2010-10-22","6.675900"
"2010-10-25","6.672900"
"2010-10-26","6.676200"
"2010-10-27","6.691200"
"2010-10-28","6.698600"
"2010-10-29","6.690800"
"2010-11-01","6.688600"
"2010-11-02","6.692500"
"2010-11-03","6.681800"
"2010-11-04","6.670800"
"2010-11-05","6.661000"
"2010-11-08","6.669200"
"2010-11-09","6.658000"
"2010-11-10","6.645000"
"2010-11-11","6.624200"
"2010-11-12","6.623900"
"2010-11-15","6.630300"
"2010-11-16","6.644100"
"2010-11-17","6.649000"
"2010-11-18","6.645500"
"2010-11-19","6.640800"
"2010-11-22","6.638900"
"2010-11-23","6.646900"
"2010-11-24","6.658900"
"2010-11-25","6.655700"
"2010-11-26","6.655300"
"2010-11-29","6.670000"
"2010-11-30","6.676200"
"2010-12-01","6.678600"
"2010-12-02","6.669100"
"2010-12-03","6.660500"
"2010-12-06","6.651500"
"2010-12-07","6.656500"
"2010-12-08","6.661600"
"2010-12-09","6.665400"
"2010-12-10","6.660400"
"2010-12-13","6.663000"
"2010-12-14","6.653100"
"2010-12-15","6.656600"
"2010-12-16","6.663500"
"2010-12-17","6.659300"
"2010-12-20","6.662300"
"2010-12-21","6.659700"
"2010-12-22","6.654800"
"2010-12-23","6.646600"
"2010-12-24","6.637100"
"2010-12-27","6.630500"
"2010-12-28","6.625200"
"2010-12-29","6.624700"
"2010-12-30","6.622900"
"2010-12-31","6.622700"
"2011-01-04","6.621500"
"2011-01-05","6.629500"
"2011-01-06","6.632200"
"2011-01-07","6.634100"
"2011-01-10","6.634900"
"2011-01-11","6.621600"
"2011-01-12","6.612800"
"2011-01-13","6.599700"
"2011-01-14","6.589600"
"2011-01-17","6.589700"
"2011-01-18","6.589100"
"2011-01-19","6.588500"
"2011-01-20","6.588300"
"2011-01-21","6.588600"
"2011-01-24","6.588300"
"2011-01-25","6.588100"
"2011-01-26","6.587800"
"2011-01-27","6.587600"
"2011-01-28","6.593000"
"2011-01-31","6.589100"
"2011-02-01","6.586000"
"2011-02-09","6.585000"
"2011-02-10","6.584900"
"2011-02-11","6.595200"
"2011-02-14","6.598500"
"2011-02-15","6.592900"
"2011-02-16","6.585500"
"2011-02-17","6.580000"
"2011-02-18","6.578100"
"2011-02-21","6.570500"
"2011-02-22","6.577200"
"2011-02-23","6.582800"
"2011-02-24","6.579500"
"2011-02-25","6.575700"
"2011-02-28","6.575200"
"2011-03-01","6.570600"
"2011-03-02","6.573600"
"2011-03-03","6.569500"
"2011-03-04","6.567100"
"2011-03-07","6.565100"
"2011-03-08","6.565100"
"2011-03-09","6.574800"
"2011-03-10","6.571300"
"2011-03-11","6.575000"
"2011-03-14","6.570100"
"2011-03-15","6.567900"
"2011-03-16","6.571800"
"2011-03-17","6.569000"
"2011-03-18","6.566800"
"2011-03-21","6.563200"
"2011-03-22","6.559200"
"2011-03-23","6.560100"
"2011-03-24","6.562500"
"2011-03-25","6.558000"
"2011-03-28","6.561800"
"2011-03-29","6.562500"
"2011-03-30","6.558600"
"2011-03-31","6.556400"
"2011-04-01","6.552700"
"2011-04-06","6.549600"
"2011-04-07","6.545600"
"2011-04-08","6.542000"
"2011-04-11","6.540100"
"2011-04-12","6.544000"
"2011-04-13","6.536900"
"2011-04-14","6.533900"
"2011-04-15","6.530100"
"2011-04-18","6.531000"
"2011-04-19","6.534600"
"2011-04-20","6.529400"
"2011-04-21","6.522800"
"2011-04-22","6.515600"
"2011-04-25","6.516100"
"2011-04-26","6.517300"
"2011-04-27","6.509600"
"2011-04-28","6.505100"
"2011-04-29","6.499000"
"2011-05-03","6.500200"
"2011-05-04","6.501300"
"2011-05-05","6.502500"
"2011-05-06","6.500300"
"2011-05-09","6.498800"
"2011-05-10","6.495000"
"2011-05-11","6.494800"
"2011-05-12","6.500500"
"2011-05-13","6.501700"
"2011-05-16","6.508900"
"2011-05-17","6.510800"
"2011-05-18","6.507400"
"2011-05-19","6.504800"
"2011-05-20","6.498300"
"2011-05-23","6.499800"
"2011-05-24","6.503800"
"2011-05-25","6.494900"
"2011-05-26","6.492100"
"2011-05-27","6.489800"
"2011-05-30","6.485600"
"2011-05-31","6.484500"
"2011-06-01","6.483700"
"2011-06-02","6.488600"
"2011-06-03","6.488600"
"2011-06-07","6.481600"
"2011-06-08","6.479500"
"2011-06-09","6.483000"
"2011-06-10","6.485300"
"2011-06-13","6.489200"
"2011-06-14","6.482200"
"2011-06-15","6.479600"
"2011-06-16","6.480300"
"2011-06-17","6.471600"
"2011-06-20","6.469600"
"2011-06-21","6.469000"
"2011-06-22","6.468300"
"2011-06-23","6.473600"
"2011-06-24","6.474200"
"2011-06-27","6.475000"
"2011-06-28","6.472300"
"2011-06-29","6.471800"
"2011-06-30","6.471600"
"2011-07-01","6.468500"
"2011-07-04","6.466100"
"2011-07-05","6.465000"
"2011-07-06","6.471500"
"2011-07-07","6.473200"
"2011-07-08","6.470500"
"2011-07-11","6.470900"
"2011-07-12","6.474800"
"2011-07-13","6.472800"
"2011-07-14","6.464000"
"2011-07-15","6.466500"
"2011-07-18","6.468000"
"2011-07-19","6.468400"
"2011-07-20","6.459200"
"2011-07-21","6.453600"
"2011-07-22","6.449500"
"2011-07-25","6.450300"
"2011-07-26","6.447000"
"2011-07-27","6.442600"
"2011-07-28","6.443800"
"2011-07-29","6.444200"
"2011-08-01","6.439900"
"2011-08-02","6.441900"
"2011-08-03","6.444100"
"2011-08-04","6.438600"
"2011-08-05","6.445100"
"2011-08-08","6.430500"
"2011-08-09","6.433500"
"2011-08-10","6.416700"
"2011-08-11","6.399100"
"2011-08-12","6.397200"
"2011-08-15","6.395000"
"2011-08-16","6.392500"
"2011-08-17","6.399600"
"2011-08-18","6.394200"
"2011-08-19","6.403200"
"2011-08-22","6.399700"
"2011-08-23","6.398700"
"2011-08-24","6.389600"
"2011-08-25","6.393600"
"2011-08-26","6.395000"
"2011-08-29","6.388300"
"2011-08-30","6.384900"
"2011-08-31","6.386700"
"2011-09-01","6.385900"
"2011-09-02","6.389600"
"2011-09-05","6.392600"
"2011-09-06","6.394600"
"2011-09-07","6.396800"
"2011-09-08","6.388900"
"2011-09-09","6.392200"
"2011-09-13","6.398200"
"2011-09-14","6.394500"
"2011-09-15","6.387800"
"2011-09-16","6.379700"
"2011-09-19","6.384800"
"2011-09-20","6.388000"
"2011-09-21","6.377200"
"2011-09-22","6.380800"
"2011-09-23","6.384000"
"2011-09-26","6.373500"
"2011-09-27","6.376000"
"2011-09-28","6.362300"
"2011-09-29","6.366500"
"2011-09-30","6.354900"
"2011-10-10","6.358600"
"2011-10-11","6.348300"
"2011-10-12","6.359800"
"2011-10-13","6.373700"
"2011-10-14","6.376200"
"2011-10-17","6.371000"
"2011-10-18","6.374900"
"2011-10-19","6.372700"
"2011-10-20","6.365200"
"2011-10-21","6.365200"
"2011-10-24","6.354900"
"2011-10-25","6.342500"
"2011-10-26","6.345600"
"2011-10-27","6.347700"
"2011-10-28","6.329000"
"2011-10-31","6.323300"
"2011-11-01","6.329300"
"2011-11-02","6.329700"
"2011-11-03","6.319800"
"2011-11-04","6.316500"
"2011-11-07","6.321200"
"2011-11-08","6.324700"
"2011-11-09","6.320700"
"2011-11-10","6.332900"
"2011-11-11","6.331700"
"2011-11-14","6.330100"
"2011-11-15","6.343600"
"2011-11-16","6.350900"
"2011-11-17","6.355300"
"2011-11-18","6.354800"
"2011-11-21","6.352200"
"2011-11-22","6.355500"
"2011-11-23","6.349800"
"2011-11-24","6.357000"
"2011-11-25","6.355400"
"2011-11-28","6.358500"
"2011-11-29","6.358700"
"2011-11-30","6.348200"
"2011-12-01","6.335300"
"2011-12-02","6.331000"
"2011-12-05","6.334900"
"2011-12-06","6.333400"
"2011-12-07","6.334200"
"2011-12-08","6.331900"
"2011-12-09","6.335200"
"2011-12-12","6.329700"
"2011-12-13","6.335900"
"2011-12-14","6.339600"
"2011-12-15","6.342100"
"2011-12-16","6.335200"
"2011-12-19","6.330300"
"2011-12-20","6.335100"
"2011-12-21","6.324800"
"2011-12-22","6.325300"
"2011-12-23","6.320900"
"2011-12-26","6.316700"
"2011-12-27","6.315200"
"2011-12-28","6.314600"
"2011-12-29","6.315700"
"2011-12-30","6.300900"
"2012-01-04","6.300100"
"2012-01-05","6.311500"
"2012-01-06","6.316600"
"2012-01-09","6.323600"
"2012-01-10","6.317100"
"2012-01-11","6.315500"
"2012-01-12","6.323000"
"2012-01-13","6.320100"
"2012-01-16","6.330600"
"2012-01-17","6.325000"
"2012-01-18","6.320500"
"2012-01-19","6.317300"
"2012-01-20","6.313800"
"2012-01-30","6.305600"
"2012-01-31","6.311500"
"2012-02-01","6.310300"
"2012-02-02","6.307500"
"2012-02-03","6.310200"
"2012-02-06","6.310800"
"2012-02-07","6.311600"
"2012-02-08","6.302700"
"2012-02-09","6.300900"
"2012-02-10","6.293700"
"2012-02-13","6.293900"
"2012-02-14","6.294700"
"2012-02-15","6.295800"
"2012-02-16","6.299100"
"2012-02-17","6.295100"
"2012-02-20","6.293800"
"2012-02-21","6.296000"
"2012-02-22","6.298800"
"2012-02-23","6.303100"
"2012-02-24","6.296500"
"2012-02-27","6.298500"
"2012-02-28","6.296100"
"2012-02-29","6.291900"
"2012-03-01","6.301600"
"2012-03-02","6.298000"
"2012-03-05","6.312100"
"2012-03-06","6.314100"
"2012-03-07","6.321300"
"2012-03-08","6.323500"
"2012-03-09","6.307300"
"2012-03-12","6.328200"
"2012-03-13","6.325900"
"2012-03-14","6.332800"
"2012-03-15","6.335900"
