CRE_Cmect,,,,,,,
年度标识,AreaID,县域名称,隶属城市,隶属省份,土地面积,年末总人口,地区生产总值
2022,20405365,庆元县,丽水市,浙江省,,,926500.00
2022,20405366,景宁畲族自治县,丽水市,浙江省,,,932400.00
2022,20405367,龙泉市,丽水市,浙江省,,,1703200.00
2022,20407401,新城区,西安市,陕西省,,,6728300.00
2022,20407402,碑林区,西安市,陕西省,,,11125600.00
2022,20407403,莲湖区,西安市,陕西省,,,8202900.00
2022,20407404,灞桥区,西安市,陕西省,,,6631800.00
2022,20407603,未央区,西安市,陕西省,,,15635300.00
2022,20407604,雁塔区,西安市,陕西省,,,30055600.00
2022,20407605,阎良区,西安市,陕西省,,,2885300.00
2022,20407606,临潼区,西安市,陕西省,,,2670800.00
2022,20407607,长安区,西安市,陕西省,,,14182800.00
2022,20407611,高陵县,西安市,陕西省,,,3888200.00
2022,20407610,户县,西安市,陕西省,,,3412700.00
2022,20407608,蓝田县,西安市,陕西省,,,1570100.00
2022,20407609,周至县,西安市,陕西省,,,1607000.00
2022,20406754,王益区,铜川市,陕西省,,,1169594.78
2022,20406755,印台区,铜川市,陕西省,,,973436.94
2022,20406756,耀州区,铜川市,陕西省,,,2402286.94
2022,20406757,宜君县,铜川市,陕西省,,,510161.33
2022,20406760,渭滨区,宝鸡市,陕西省,,,6320481.00
2022,20406761,金台区,宝鸡市,陕西省,,,4336411.00
2022,20406762,陈仓区,宝鸡市,陕西省,,,2569848.00
2022,20406763,凤翔县,宝鸡市,陕西省,,,2852937.00
2022,20406764,岐山县,宝鸡市,陕西省,,,1705904.00
2022,20406765,扶风县,宝鸡市,陕西省,,,1890642.00
2022,20406766,眉县,宝鸡市,陕西省,,,1926948.00
2022,20406767,陇县,宝鸡市,陕西省,,,1149387.00
2022,20406768,千阳县,宝鸡市,陕西省,,,875769.00
2022,20406868,麟游县,宝鸡市,陕西省,,,2253930.00
2022,20406869,凤县,宝鸡市,陕西省,,,1041762.00
2022,20406870,太白县,宝鸡市,陕西省,,,506956.00
2022,20407026,秦都区,咸阳市,陕西省,,,4630610.00
2022,20407028,渭城区,咸阳市,陕西省,,,3279700.00
2022,20407029,三原县,咸阳市,陕西省,,,2488700.00
2022,20407030,泾阳县,咸阳市,陕西省,,,1242900.00
2022,20407031,乾县,咸阳市,陕西省,,,1888200.00
2022,20407032,礼泉县,咸阳市,陕西省,,,1838741.00
2022,20407033,永寿县,咸阳市,陕西省,,,1026600.00
2022,20407035,长武县,咸阳市,陕西省,,,1410400.00
2022,20407036,旬邑县,咸阳市,陕西省,,,1241900.00
2022,20407037,淳化县,咸阳市,陕西省,,,1001800.00
2022,20407038,武功县,咸阳市,陕西省,,,1845200.00
2022,20407039,兴平市,咸阳市,陕西省,,,3018100.00
2022,20407034,彬县,咸阳市,陕西省,,,3262600.00
2022,20407042,临渭区,渭南市,陕西省,,,5149582.00
2022,20407043,华县,渭南市,陕西省,,,1157560.00
2022,20407044,潼关县,渭南市,陕西省,,,486520.00
2022,20407045,大荔县,渭南市,陕西省,,,2050700.00
2022,20407046,合阳县,渭南市,陕西省,,,1362880.00
2022,20407145,澄城县,渭南市,陕西省,,,1251330.00
2022,20407146,蒲城县,渭南市,陕西省,,,2510270.00
2022,20407147,白水县,渭南市,陕西省,,,1012620.00
2022,20407221,富平县,渭南市,陕西省,,,2227000.00
2022,20407222,韩城市,渭南市,陕西省,,,4009440.00
2022,20407223,华阴市,渭南市,陕西省,,,793400.00
2022,20407226,宝塔区,延安市,陕西省,,,4534801.00
2022,20407230,安塞县,延安市,陕西省,,,1656099.00
2022,20407227,延长县,延安市,陕西省,,,760784.00
2022,20407228,延川县,延安市,陕西省,,,1298903.00
2022,20407229,子长县,延安市,陕西省,,,1658428.00
2022,20407231,志丹县,延安市,陕西省,,,2202904.00
2022,20407232,吴起县,延安市,陕西省,,,2398531.00
2022,20407233,甘泉县,延安市,陕西省,,,368143.00
2022,20407234,富县,延安市,陕西省,,,925824.00
2022,20407235,洛川县,延安市,陕西省,,,2967297.00
2022,20407236,宜川县,延安市,陕西省,,,491819.00
2022,20407237,黄龙县,延安市,陕西省,,,230510.00
2022,20407238,黄陵县,延安市,陕西省,,,2825227.00
2022,20407241,汉台区,汉中市,陕西省,,,4265075.00
2022,20407242,南郑县,汉中市,陕西省,,,2475676.00
2022,20407243,城固县,汉中市,陕西省,,,3104201.00
2022,20407342,洋县,汉中市,陕西省,,,2126069.00
2022,20407417,西乡县,汉中市,陕西省,,,1472148.00
2022,20407418,勉县,汉中市,陕西省,,,2005386.00
2022,20407419,宁强县,汉中市,陕西省,,,1391274.00
2022,20407420,略阳县,汉中市,陕西省,,,774111.00
2022,20407421,镇巴县,汉中市,陕西省,,,1053646.00
2022,20407422,留坝县,汉中市,陕西省,,,244141.00
2022,20407423,佛坪县,汉中市,陕西省,,,142756.00
2022,20407426,榆阳区,榆林市,陕西省,,,16735101.00
2022,20407429,横山县,榆林市,陕西省,,,3314973.00
2022,20407428,府谷县,榆林市,陕西省,,,9010048.00
2022,20407430,靖边县,榆林市,陕西省,,,5182258.00
2022,20407431,定边县,榆林市,陕西省,,,3991628.00
2022,20407432,绥德县,榆林市,陕西省,,,1201830.00
2022,20407433,米脂县,榆林市,陕西省,,,816715.00
2022,20407434,佳县,榆林市,陕西省,,,865258.00
2022,20407435,吴堡县,榆林市,陕西省,,,337912.00
2022,20407436,清涧县,榆林市,陕西省,,,774915.00
2022,20407437,子洲县,榆林市,陕西省,,,891193.00
2022,20407427,神木县,榆林市,陕西省,,,22314672.00
2022,20407440,汉滨区,安康市,陕西省,,,4058937.00
2022,20407441,汉阴县,安康市,陕西省,,,1195648.00
2022,20407614,石泉县,安康市,陕西省,,,988484.00
2022,20407615,宁陕县,安康市,陕西省,,,265480.00
2022,20407616,紫阳县,安康市,陕西省,,,1087844.00
2022,20407617,岚皋县,安康市,陕西省,,,602931.00
2022,20407618,平利县,安康市,陕西省,,,1136844.00
2022,20407619,镇坪县,安康市,陕西省,,,280235.00
2022,20407620,旬阳县,安康市,陕西省,,,2205309.00
2022,20407621,白河县,安康市,陕西省,,,864754.00
2022,20407624,商州区,商洛市,陕西省,,,1616836.63
2022,20407625,洛南县,商洛市,陕西省,,,1446157.53
2022,20407626,丹凤县,商洛市,陕西省,,,1064354.84
2022,20407627,商南县,商洛市,陕西省,,,1004300.17
2022,20407628,山阳县,商洛市,陕西省,,,1797656.34
2022,20407629,镇安县,商洛市,陕西省,,,1083171.91
2022,20407630,柞水县,商洛市,陕西省,,,1013109.79
2022,20407027,杨陵区,咸阳市,陕西省,,,1666120.00
2022,20406365,越秀区,广州市,广东省,,,36501848.00
2022,20406366,海珠区,广州市,广东省,,,25025239.00
2022,20406364,荔湾区,广州市,广东省,,,12155652.00
2022,20406367,天河区,广州市,广东省,,,62157204.00
2022,20406368,白云区,广州市,广东省,,,24762019.00
2022,20406369,黄埔区,广州市,广东省,,,43137552.00
2022,20406371,花都区,广州市,广东省,,,17708064.00
2022,20406370,番禺区,广州市,广东省,,,27054690.00
2022,20406372,南沙区,广州市,广东省,,,22525827.00
2022,20406375,从化区,广州市,广东省,,,4109169.00
2022,20406374,增城区,广州市,广东省,,,13252710.00
2022,20406489,福田区,深圳市,广东省,,,55144927.16
2022,20406488,罗湖区,深圳市,广东省,,,26301913.23
2022,20406493,盐田区,深圳市,广东省,,,8206193.36
2022,20406490,南山区,深圳市,广东省,,,80358822.65
2022,20406491,宝安区,深圳市,广东省,,,47016129.45
2022,20406492,龙岗区,深圳市,广东省,,,51422209.85
2022,20407970,龙华区,深圳市,广东省,,,29516731.75
2022,20407971,坪山区,深圳市,广东省,,,10796379.19
2022,20407991,光明区,深圳市,广东省,,,14271021.54
2022,20406496,香洲区,珠海市,广东省,,,26822251.17
2022,20406498,金湾区,珠海市,广东省,,,8619623.11
2022,20406497,斗门区,珠海市,广东省,,,5012662.72
2022,20406502,金平区,汕头市,广东省,,,6113259.82
2022,20406501,龙湖区,汕头市,广东省,,,6143691.80
2022,20406383,澄海区,汕头市,广东省,,,5132829.61
2022,20406380,濠江区,汕头市,广东省,,,1849240.31
2022,20406381,潮阳区,汕头市,广东省,,,5347706.68
2022,20406382,潮南区,汕头市,广东省,,,5228354.19
2022,20406384,南澳县,汕头市,广东省,,,359332.59
2022,20406387,禅城区,佛山市,广东省,,,22838051.19
2022,20406388,南海区,佛山市,广东省,,,37305907.17
2022,20406389,顺德区,佛山市,广东省,,,41663887.01
2022,20406391,高明区,佛山市,广东省,,,10451771.45
2022,20406390,三水区,佛山市,广东省,,,14724319.19
2022,20406379,浈江区,韶关市,广东省,,,2268079.17
2022,20406378,武江区,韶关市,广东省,,,3068660.28
2022,20406478,曲江区,韶关市,广东省,,,2092720.17
2022,20406484,乐昌市,韶关市,广东省,,,1378436.28
2022,20406485,南雄市,韶关市,广东省,,,1322504.66
2022,20406480,仁化县,韶关市,广东省,,,1192561.75
2022,20406479,始兴县,韶关市,广东省,,,1018851.61
2022,20406481,翁源县,韶关市,广东省,,,1320757.25
2022,20406483,新丰县,韶关市,广东省,,,829655.47
2022,20406482,乳源瑶族自治县,韶关市,广东省,,,1147038.72
2022,20406147,源城区,河源市,广东省,,,5322268.07
2022,20406152,东源县,河源市,广东省,,,1723087.67
2022,20406151,和平县,河源市,广东省,,,1289783.40
2022,20406149,龙川县,河源市,广东省,,,1714077.65
2022,20406148,紫金县,河源市,广东省,,,1893874.10
2022,20406150,连平县,河源市,广东省,,,1002587.10
2022,20406131,梅江区,梅州市,广东省,,,2877327.10
2022,20406132,梅县区,梅州市,广东省,,,2382554.04
2022,20406138,兴宁市,梅州市,广东省,,,2009939.84
2022,20406136,平远县,梅州市,广东省,,,865728.73
2022,20406137,蕉岭县,梅州市,广东省,,,1056780.50
2022,20406133,大埔县,梅州市,广东省,,,1008108.91
2022,20406134,丰顺县,梅州市,广东省,,,1192889.78
2022,20406135,五华县,梅州市,广东省,,,1788756.11
2022,20406324,惠城区,惠州市,广东省,,,19356418.46
2022,20406325,惠阳区,惠州市,广东省,,,17192294.47
2022,20406327,惠东县,惠州市,广东省,,,7417710.29
2022,20406326,博罗县,惠州市,广东省,,,8013876.74
2022,20406328,龙门县,惠州市,广东省,,,2032058.04
2022,20406141,城区,汕尾市,广东省,,,3711729.59
2022,20406144,陆丰市,汕尾市,广东省,,,4180168.92
2022,20406142,海丰县,汕尾市,广东省,,,4268149.74
2022,20406143,陆河县,汕尾市,广东省,,,1060138.75
2022,20406394,蓬江区,江门市,广东省,,,8709238.18
2022,20406395,江海区,江门市,广东省,,,3020994.63
2022,20406396,新会区,江门市,广东省,,,9516287.85
2022,20406397,台山市,江门市,广东省,,,5165007.16
2022,20406398,开平市,江门市,广东省,,,4560681.42
2022,20406399,鹤山市,江门市,广东省,,,4585070.47
2022,20406400,恩平市,江门市,广东省,,,2176773.29
2022,20406155,江城区,阳江市,广东省,,,5799240.63
2022,20406157,阳东县,阳江市,广东省,,,3414438.85
2022,20406158,阳春市,阳江市,广东省,,,3576224.40
2022,20406156,阳西县,阳江市,广东省,,,2560248.12
2022,20406403,赤坎区,湛江市,广东省,,,3624826.31
2022,20406296,霞山区,湛江市,广东省,,,4291046.14
2022,20406298,麻章区,湛江市,广东省,,,7189410.78
2022,20406297,坡头区,湛江市,广东省,,,3475299.19
2022,20406302,雷州市,湛江市,广东省,,,3672782.56
2022,20406301,廉江市,湛江市,广东省,,,5331385.99
2022,20406303,吴川市,湛江市,广东省,,,2981979.97
2022,20406299,遂溪县,湛江市,广东省,,,4266102.14
2022,20406300,徐闻县,湛江市,广东省,,,2292736.93
2022,20406306,茂南区,茂名市,广东省,,,11609856.47
2022,20406308,电白区,茂名市,广东省,,,8124971.87
2022,20406311,信宜市,茂名市,广东省,,,5538907.23
2022,20406309,高州市,茂名市,广东省,,,7256826.65
2022,20406310,化州市,茂名市,广东省,,,6515727.78
2022,20406314,端州区,肇庆市,广东省,,,4689212.33
2022,20406315,鼎湖区,肇庆市,广东省,,,1532869.80
2022,20406320,高要市,肇庆市,广东省,,,5421208.68
2022,20406321,四会市,肇庆市,广东省,,,7435429.45
2022,20406316,广宁县,肇庆市,广东省,,,1805832.97
2022,20406319,德庆县,肇庆市,广东省,,,1509328.60
2022,20406318,封开县,肇庆市,广东省,,,1709809.08
2022,20406317,怀集县,肇庆市,广东省,,,2946768.10
2022,20406161,清城区,清远市,广东省,,,7178522.77
2022,20406166,清新区,清远市,广东省,,,3069755.90
2022,20406167,英德市,清远市,广东省,,,4051936.81
2022,20406168,连州市,清远市,广东省,,,1803904.64
2022,20406162,佛冈县,清远市,广东省,,,1613446.71
2022,20406163,阳山县,清远市,广东省,,,1402495.84
2022,20406164,连山壮族瑶族自治县,清远市,广东省,,,469331.16
2022,20406165,连南瑶族自治县,清远市,广东省,,,728198.38
2022,20406173,湘桥区,潮州市,广东省,,,3187338.31
2022,20406404,潮安区,潮州市,广东省,,,6516687.40
2022,20406405,饶平县,潮州市,广东省,,,3425810.30
2022,20406408,榕城区,揭阳市,广东省,,,5888038.62
2022,20406409,揭东区,揭阳市,广东省,,,4952877.37
2022,20406412,普宁市,揭阳市,广东省,,,6294991.52
2022,20406410,揭西县,揭阳市,广东省,,,2611068.59
2022,20406411,惠来县,揭阳市,广东省,,,2862812.96
2022,20406415,云城区,云浮市,广东省,,,2567983.78
2022,20406418,云安区,云浮市,广东省,,,1342850.63
2022,20406419,罗定市,云浮市,广东省,,,3191910.18
2022,20406416,新兴县,云浮市,广东省,,,3116986.55
2022,20406417,郁南县,云浮市,广东省,,,1404546.86
2022,20406642,五指山市,省直辖县级行政区划,海南省,,,388102.00
2022,20406645,文昌市,省直辖县级行政区划,海南省,,,3439856.00
2022,20406643,琼海市,省直辖县级行政区划,海南省,,,3569448.00
2022,20406646,万宁市,省直辖县级行政区划,海南省,,,2987397.00
2022,20406648,定安县,省直辖县级行政区划,海南省,,,1228646.00
2022,20406649,屯昌县,省直辖县级行政区划,海南省,,,1013819.00
2022,20406650,澄迈县,省直辖县级行政区划,海南省,,,4446437.00
2022,20406651,临高县,省直辖县级行政区划,海南省,,,2310084.00
2022,20406647,东方市,省直辖县级行政区划,海南省,,,2313400.00
2022,20406654,乐东黎族自治县,省直辖县级行政区划,海南省,,,1950717.00
2022,20406564,琼中黎族苗族自治县,省直辖县级行政区划,海南省,,,693014.00
2022,20406563,保亭黎族苗族自治县,省直辖县级行政区划,海南省,,,690835.00
2022,20406562,陵水黎族自治县,省直辖县级行政区划,海南省,,,2317362.00
2022,20406652,白沙黎族自治县,省直辖县级行政区划,海南省,,,645228.00
2022,20406653,昌江黎族自治县,省直辖县级行政区划,海南省,,,1510869.00
2022,20405097,江阴市,无锡市,江苏省,,,47541800.00
2022,20405098,宜兴市,无锡市,江苏省,,,22367200.00
2022,20405010,丰县,徐州市,江苏省,,,5406800.00
2022,20405011,沛县,徐州市,江苏省,,,10122300.00
2022,20405012,睢宁县,徐州市,江苏省,,,6825600.00
2022,20405013,新沂市,徐州市,江苏省,,,8263400.00
2022,20405014,邳州市,徐州市,江苏省,,,11571600.00
2022,20405022,溧阳市,常州市,江苏省,,,14162200.00
2022,20405032,常熟市,苏州市,江苏省,,,27739700.00
2022,20405033,张家港市,苏州市,江苏省,,,33023900.00
2022,20405034,昆山市,苏州市,江苏省,,,50066600.00
2022,20405036,太仓市,苏州市,江苏省,,,16535700.00
2022,20405043,如东县,南通市,江苏省,,,13146100.00
2022,20405044,启东市,南通市,江苏省,,,13911400.00
2022,20405045,如皋市,南通市,江苏省,,,14793100.00
2022,20405042,海安县,南通市,江苏省,,,13797500.00
2022,20405053,东海县,连云港市,江苏省,,,6844900.00
2022,20405054,灌云县,连云港市,江苏省,,,4514800.00
2022,20405055,灌南县,连云港市,江苏省,,,4804200.00
2022,20405062,涟水县,淮安市,江苏省,,,7003700.00
2022,20405064,盱眙县,淮安市,江苏省,,,5250800.00
2022,20405065,金湖县,淮安市,江苏省,,,4115100.00
2022,20405070,响水县,盐城市,江苏省,,,4805500.00
2022,20405071,滨海县,盐城市,江苏省,,,6059300.00
2022,20405072,阜宁县,盐城市,江苏省,,,7001700.00
2022,20405073,射阳县,盐城市,江苏省,,,7096700.00
2022,20405074,建湖县,盐城市,江苏省,,,7104000.00
2022,20405075,东台市,盐城市,江苏省,,,10505200.00
2022,20405207,宝应县,扬州市,江苏省,,,8816500.00
2022,20405208,仪征市,扬州市,江苏省,,,10029300.00
2022,20405209,高邮市,扬州市,江苏省,,,10148100.00
2022,20405215,丹阳市,镇江市,江苏省,,,14078800.00
2022,20405216,扬中市,镇江市,江苏省,,,5859900.00
2022,20405217,句容市,镇江市,江苏省,,,7546200.00
2022,20405222,兴化市,泰州市,江苏省,,,10851900.00
2022,20405223,靖江市,泰州市,江苏省,,,12261800.00
2022,20405224,泰兴市,泰州市,江苏省,,,13666700.00
2022,20405230,沭阳县,宿迁市,江苏省,,,13084500.00
2022,20405231,泗阳县,宿迁市,江苏省,,,6763900.00
2022,20405232,泗洪县,宿迁市,江苏省,,,6518100.00
2022,20404500,和平区,市辖区,天津市,,,6906538.36
2022,20404501,河东区,市辖区,天津市,,,4499197.58
2022,20404502,河西区,市辖区,天津市,,,11296199.47
2022,20404503,南开区,市辖区,天津市,,,7256624.80
2022,20404504,河北区,市辖区,天津市,,,3824169.33
2022,20404506,红桥区,市辖区,天津市,,,1807748.13
2022,20404717,东丽区,市辖区,天津市,,,6874855.53
2022,20404718,西青区,市辖区,天津市,,,9466064.44
2022,20404719,津南区,市辖区,天津市,,,5536906.60
2022,20404720,北辰区,市辖区,天津市,,,7090108.79
2022,20404721,武清区,市辖区,天津市,,,8904379.83
2022,20404722,宝坻区,市辖区,天津市,,,4441183.36
2022,20404723,滨海新区,市辖区,天津市,,,69818555.18
2022,20404725,宁河县,县,天津市,,,3235057.69
2022,20404726,静海县,县,天津市,,,4765285.80
2022,20404727,蓟县,县,天津市,,,2793281.73
2022,20405458,鼓楼区,福州市,福建省,,,26090552.00
2022,20405459,台江区,福州市,福建省,,,6795652.00
2022,20405460,仓山区,福州市,福建省,,,10450702.00
2022,20405461,马尾区,福州市,福建省,,,6753374.00
2022,20405462,晋安区,福州市,福建省,,,11371895.00
2022,20405470,长乐市,福州市,福建省,,,12180838.00
2022,20405469,福清市,福州市,福建省,,,16044205.00
2022,20405463,闽侯县,福州市,福建省,,,10092148.00
2022,20405464,连江县,福州市,福建省,,,7314566.00
2022,20405465,罗源县,福州市,福建省,,,4170410.00
2022,20405466,闽清县,福州市,福建省,,,4462626.00
2022,20405467,永泰县,福州市,福建省,,,3678261.00
2022,20405468,平潭县,福州市,福建省,,,3677097.00
2022,20405473,思明区,厦门市,福建省,,,25038841.00
2022,20405474,海沧区,厦门市,福建省,,,10674782.00
2022,20405475,湖里区,厦门市,福建省,,,16819382.00
2022,20405476,集美区,厦门市,福建省,,,9565819.00
2022,20405477,同安区,厦门市,福建省,,,7056317.00
2022,20405478,翔安区,厦门市,福建省,,,8871421.00
2022,20405481,城厢区,莆田市,福建省,,,5870781.00
2022,20405482,涵江区,莆田市,福建省,,,6845593.00
2022,20405483,荔城区,莆田市,福建省,,,6419959.00
2022,20405484,秀屿区,莆田市,福建省,,,5756352.00
2022,20405485,仙游县,莆田市,福建省,,,6269860.00
2022,20405489,三元区,三明市,福建省,,,7160466.00
2022,20405399,沙县,三明市,福建省,,,3757868.00
2022,20405403,永安市,三明市,福建省,,,5117279.00
2022,20405394,明溪县,三明市,福建省,,,1270768.00
2022,20405395,清流县,三明市,福建省,,,1639265.00
2022,20405396,宁化县,三明市,福建省,,,2391352.00
2022,20405397,大田县,三明市,福建省,,,2583807.00
2022,20405398,尤溪县,三明市,福建省,,,2626514.00
2022,20405400,将乐县,三明市,福建省,,,1945727.00
2022,20405401,泰宁县,三明市,福建省,,,996917.00
2022,20405402,建宁县,三明市,福建省,,,1611485.00
2022,20405406,鲤城区,泉州市,福建省,,,7591348.00
2022,20405407,丰泽区,泉州市,福建省,,,8500110.00
2022,20405408,洛江区,泉州市,福建省,,,3551064.00
2022,20405409,泉港区,泉州市,福建省,,,6965877.00
2022,20405415,石狮市,泉州市,福建省,,,11596784.00
2022,20405416,晋江市,泉州市,福建省,,,32074335.00
2022,20405417,南安市,泉州市,福建省,,,16460528.00
2022,20405410,惠安县,泉州市,福建省,,,16244288.00
2022,20405411,安溪县,泉州市,福建省,,,9071772.00
2022,20405412,永春县,泉州市,福建省,,,5439113.00
2022,20405413,德化县,泉州市,福建省,,,3534438.00
2022,20405420,芗城区,漳州市,福建省,,,9452092.00
2022,20405421,龙文区,漳州市,福建省,,,4391507.00
2022,20405430,龙海市,漳州市,福建省,,,14324931.00
2022,20405425,长泰县,漳州市,福建省,,,4122693.00
2022,20405422,云霄县,漳州市,福建省,,,2697049.00
2022,20405423,漳浦县,漳州市,福建省,,,6696719.00
2022,20405424,诏安县,漳州市,福建省,,,3500460.00
2022,20405426,东山县,漳州市,福建省,,,2494252.00
2022,20405427,南靖县,漳州市,福建省,,,4217088.00
2022,20405428,平和县,漳州市,福建省,,,3028934.00
2022,20405429,华安县,漳州市,福建省,,,2140040.00
2022,20405433,延平区,南平市,福建省,,,4552334.00
2022,20405442,建阳市,南平市,福建省,,,2789906.00
2022,20405439,邵武市,南平市,福建省,,,2739386.00
2022,20405440,武夷山市,南平市,福建省,,,2339443.00
2022,20405441,建瓯市,南平市,福建省,,,3030127.00
2022,20405434,顺昌县,南平市,福建省,,,1480176.00
2022,20405435,浦城县,南平市,福建省,,,1923690.00
2022,20405436,光泽县,南平市,福建省,,,1252979.00
2022,20405437,松溪县,南平市,福建省,,,883824.00
2022,20405438,政和县,南平市,福建省,,,1126489.00
2022,20405445,新罗区,龙岩市,福建省,,,11822811.00
2022,20405447,永定县,龙岩市,福建省,,,3363816.00
2022,20405451,漳平市,龙岩市,福建省,,,3148542.00
2022,20405446,长汀县,龙岩市,福建省,,,3437086.00
2022,20405448,上杭县,龙岩市,福建省,,,5132936.00
2022,20405449,武平县,龙岩市,福建省,,,3067254.00
2022,20405450,连城县,龙岩市,福建省,,,3172283.00
2022,20405454,蕉城区,宁德市,福建省,,,12615124.00
2022,20405586,福安市,宁德市,福建省,,,7611120.00
2022,20405587,福鼎市,宁德市,福建省,,,5038810.00
2022,20405455,霞浦县,宁德市,福建省,,,3536959.00
2022,20405456,古田县,宁德市,福建省,,,2425367.00
2022,20405582,屏南县,宁德市,福建省,,,1258917.00
2022,20405583,寿宁县,宁德市,福建省,,,1114246.00
2022,20405584,周宁县,宁德市,福建省,,,1089791.00
2022,20405585,柘荣县,宁德市,福建省,,,855900.00
2022,20404481,东城区,市辖区,北京市,,,34370909.00
2022,20404482,西城区,市辖区,北京市,,,57000708.00
2022,20404483,朝阳区,市辖区,北京市,,,79111670.00
2022,20404484,丰台区,市辖区,北京市,,,20617647.00
2022,20404485,石景山区,市辖区,北京市,,,10001961.00
2022,20404486,海淀区,市辖区,北京市,,,102068623.00
2022,20404487,门头沟区,市辖区,北京市,,,2721774.00
2022,20404488,房山区,市辖区,北京市,,,8608809.00
2022,20404489,通州区,市辖区,北京市,,,12533702.00
2022,20404490,顺义区,市辖区,北京市,,,20731576.00
2022,20404491,昌平区,市辖区,北京市,,,13407804.00
2022,20404492,大兴区,市辖区,北京市,,,10919009.00
2022,20404493,怀柔区,市辖区,北京市,,,4515496.00
2022,20404494,平谷区,市辖区,北京市,,,4086498.00
2022,20404496,密云县,县,北京市,,,3619491.00
2022,20404497,延庆县,县,北京市,,,2102553.00
2022,20404309,小店区,太原市,山西省,,,15871737.00
2022,20404310,迎泽区,太原市,山西省,,,11173279.00
2022,20404311,杏花岭区,太原市,山西省,,,9212076.00
2022,20404312,尖草坪区,太原市,山西省,,,5817647.00
2022,20404313,万柏林区,太原市,山西省,,,6204833.00
2022,20404314,晋源区,太原市,山西省,,,1024609.00
2022,20404315,清徐县,太原市,山西省,,,3561857.00
2022,20404316,阳曲县,太原市,山西省,,,821011.00
2022,20404317,娄烦县,太原市,山西省,,,450427.00
2022,20404318,古交市,太原市,山西省,,,1008108.00
2022,20404324,新荣区,大同市,山西省,,,925796.00
2022,20404321,城区,大同市,山西省,,,5037542.00
2022,20404322,矿区,大同市,山西省,,,5648057.00
2022,20404331,大同县,大同市,山西省,,,2032196.00
2022,20404325,阳高县,大同市,山西省,,,799179.00
2022,20404326,天镇县,大同市,山西省,,,545925.00
2022,20404327,广灵县,大同市,山西省,,,603984.00
2022,20404328,灵丘县,大同市,山西省,,,731313.00
2022,20404329,浑源县,大同市,山西省,,,569020.00
2022,20404330,左云县,大同市,山西省,,,1532225.00
2022,20404333,城区,阳泉市,山西省,,,2272156.00
2022,20404334,矿区,阳泉市,山西省,,,2668672.00
2022,20404335,郊区,阳泉市,山西省,,,1729727.00
2022,20404336,平定县,阳泉市,山西省,,,1594577.00
2022,20404337,盂县,阳泉市,山西省,,,1864174.00
2022,20407990,潞州区,长治市,山西省,,,6024698.00
2022,20404463,长治县,长治市,山西省,,,3669742.00
2022,20404465,屯留县,长治市,山西省,,,2563843.00
2022,20404473,潞城市,长治市,山西省,,,1891544.00
2022,20404464,襄垣县,长治市,山西省,,,4489199.00
2022,20404466,平顺县,长治市,山西省,,,320478.00
2022,20404467,黎城县,长治市,山西省,,,589006.00
2022,20404468,壶关县,长治市,山西省,,,880410.00
2022,20404469,长子县,长治市,山西省,,,2998925.00
2022,20404470,武乡县,长治市,山西省,,,1145673.00
2022,20404471,沁县,长治市,山西省,,,426848.00
2022,20404472,沁源县,长治市,山西省,,,3048114.00
2022,20404476,城区,晋城市,山西省,,,4252680.69
2022,20404477,沁水县,晋城市,山西省,,,4267925.66
2022,20404478,阳城县,晋城市,山西省,,,3961240.48
2022,20404244,陵川县,晋城市,山西省,,,735213.99
2022,20404245,泽州县,晋城市,山西省,,,5564130.39
2022,20404246,高平市,晋城市,山西省,,,4273161.12
2022,20404249,朔城区,朔州市,山西省,,,3989486.00
2022,20404250,平鲁区,朔州市,山西省,,,3618685.00
2022,20404251,山阴县,朔州市,山西省,,,2252845.00
2022,20404252,应县,朔州市,山西省,,,990063.00
2022,20404253,右玉县,朔州市,山西省,,,1223311.00
2022,20404254,怀仁县,朔州市,山西省,,,3287479.00
2022,20404257,榆次区,晋中市,山西省,,,3555429.00
2022,20408007,太谷区,晋中市,山西省,,,1230049.00
2022,20404258,榆社县,晋中市,山西省,,,438529.00
2022,20404259,左权县,晋中市,山西省,,,889872.00
2022,20404260,和顺县,晋中市,山西省,,,1137710.00
2022,20404261,昔阳县,晋中市,山西省,,,1651636.00
2022,20404262,寿阳县,晋中市,山西省,,,2294934.00
2022,20404264,祁县,晋中市,山西省,,,1123215.00
2022,20404265,平遥县,晋中市,山西省,,,1417363.00
2022,20404144,灵石县,晋中市,山西省,,,3513226.00
2022,20404145,介休市,晋中市,山西省,,,3854992.00
2022,20404148,盐湖区,运城市,山西省,,,3933367.00
2022,20404149,临猗县,运城市,山西省,,,2007787.00
2022,20404150,万荣县,运城市,山西省,,,1074958.00
2022,20404151,闻喜县,运城市,山西省,,,2252248.00
2022,20404152,稷山县,运城市,山西省,,,1272279.00
2022,20404153,新绛县,运城市,山西省,,,1835433.00
2022,20404154,绛县,运城市,山西省,,,863431.00
2022,20404155,垣曲县,运城市,山西省,,,987789.00
2022,20404156,夏县,运城市,山西省,,,827827.00
2022,20404157,平陆县,运城市,山西省,,,720350.00
2022,20404158,芮城县,运城市,山西省,,,1274123.00
2022,20404159,永济市,运城市,山西省,,,1727120.00
2022,20404160,河津市,运城市,山西省,,,4234749.00
2022,20404163,忻府区,忻州市,山西省,,,2441818.00
2022,20404164,定襄县,忻州市,山西省,,,795379.00
