CRE_Gdp01(Merge Query),,,,,,,,,,,
年度标识,省份编码,省份名称,地区生产总值,人均地区生产总值,年底人口数,地区进出口总额,地区出口总额,地区进口总额,外资企业年底注册数量,外资企业投资总额,外资企业注册资本
1985,142,中国,9098.948,865.709,105851,,,,,,
1984,530000,云南省,139.58,417,3362.3,,,,,,
1984,350000,福建省,157.06,591,2676.8,,,,,,
1984,310000,上海市,390.85,3259,1204.8,,,,,,
1984,110000,北京市,216.61,2262,947.1,,,,,,
1984,420000,湖北省,328.22,671,4876.1,,,,,,
1984,630000,青海省,26.42,662,401.6,,,,,,
1984,450000,广西壮族自治区,150.27,399,3805.8,,,,,,
1984,540000,西藏自治区,13.68,702,196.7,,,,,,
1984,140000,山西省,197.42,756,2600.4,,,,,,
1984,230000,黑龙江省,318.3,959,3295.4,,,,,,
1984,520000,贵州省,108.27,371,2951.9,,,,,,
1984,410000,河南省,370.04,482,7646.1,,,,,,
1984,650000,新疆维吾尔自治区,89.75,661,1344.1,,,,,,
1984,330000,浙江省,323.25,810,3993.1,,,,,,
1984,620000,甘肃省,103.17,515,2015.6,,,,,,
1984,130000,河北省,332.22,609,5487.5,,,,,,
1984,430000,湖南省,287.29,519,5561.3,,,,,,
1984,510000,四川省,358.06,487,10111.8,,,,,,
1984,370000,山东省,581.56,765,7637.1,,,,,,
1984,610000,陕西省,149.35,504,2966.6,,,,,,
1984,120000,天津市,147.53,1853,798.9,,,,,,
1984,150000,内蒙古自治区,128.2,640,1985.3,,,,,,
1984,210000,辽宁省,438.2,1203,3654.8,,,,,,
1984,440000,广东省,458.74,827,6165.9,,,,,,
1984,640000,宁夏回族自治区,24.78,615,406.1,,,,,,
1984,340000,安徽省,265.74,523,5102.9,,,,,,
1984,320000,江苏省,518.85,843,6171.4,,,,,,
1984,220000,吉林省,174.39,760,2284.5,,,,,,
1984,500000,重庆市,131.27,479,,,,,,,
1984,360000,江西省,169.11,497,3420.6,,,,,,
1984,142,中国,7278.5023,701.9991,104357,,,,,,
1983,210000,辽宁省,364,1012,3629.1,,,,,,
1983,520000,贵州省,87.38,302,2901.5,,,,,,
1983,450000,广西壮族自治区,134.6,363,3732.9,,,,,,
1983,500000,重庆市,111.46,408,,,,,,,
1983,140000,山西省,155.06,604,2572.3,,,,,,
1983,540000,西藏自治区,10.29,538,193.1,,,,,,
1983,420000,湖北省,262.58,543,4835.3,,,,,,
1983,360000,江西省,144.13,428,3384.3,,,,,,
1983,650000,新疆维吾尔自治区,78.55,583,1318.5,,,,,,
1983,430000,湖南省,257.43,470,5509.4,,,,,,
1983,320000,江苏省,437.65,716,6135,,,,,,
1983,340000,安徽省,215.68,428,5056.4,,,,,,
1983,310000,上海市,351.81,2963,1194,,,,,,
1983,330000,浙江省,257.09,650,3963.1,,,,,,
1983,220000,吉林省,150.14,658,2269.5,,,,,,
1983,350000,福建省,127.76,487,2639.8,,,,,,
1983,620000,甘肃省,91.5,462,1987.5,,,,,,
1983,410000,河南省,327.95,433,7591.4,,,,,,
1983,610000,陕西省,123.39,420,2930.9,,,,,,
1983,370000,山东省,459.83,611,7563.6,,,,,,
1983,630000,青海省,22.45,569,392.6,,,,,,
1983,120000,天津市,123.42,1555,788.6,,,,,,
1983,640000,宁夏回族自治区,20.79,525,398.3,,,,,,
1983,510000,四川省,311,425,10075.5,,,,,,
1983,230000,黑龙江省,276.9,841,3305.7,,,,,,
1983,150000,内蒙古自治区,105.88,535,1955.5,,,,,,
1983,110000,北京市,183.13,1943,933.5,,,,,,
1983,130000,河北省,283.21,526,5420.2,,,,,,
1983,530000,云南省,120.07,363,3319.1,,,,,,
1983,440000,广东省,368.75,675,6074.8,,,,,,
1983,142,中国,6020.9241,588.3773,103008,,,,,,
1982,360000,江西省,133.96,403,3348.3,,,,,,
1982,420000,湖北省,241.55,506,4800.9,,,,,,
1982,110000,北京市,154.94,1671,919,,,,,,
1982,230000,黑龙江省,248.42,762,3281.1,,,,,,
1982,540000,西藏自治区,10.21,544,189.2,,,,,,
1982,450000,广西壮族自治区,129.15,354,3684.1,,,,,,
1982,340000,安徽省,187.02,375,5015.9,,,,,,
1982,220000,吉林省,121.67,538,2257.6,,,,,,
1982,500000,重庆市,100.6,372,,,,,,,
1982,210000,辽宁省,315.1,884,3592.1,,,,,,
1982,530000,云南省,110.12,339,3283.1,,,,,,
1982,520000,贵州省,79.39,278,2875.2,,,,,,
1982,610000,陕西省,111.95,385,2904.1,,,,,,
1982,310000,上海市,337.07,2877,1180.5,,,,,,
1982,370000,山东省,395.38,531,7494.3,,,,,,
1982,320000,江苏省,390.17,645,6088.9,,,,,,
1982,620000,甘肃省,76.88,393,1974.9,,,,,,
1982,630000,青海省,19.95,513,392.8,,,,,,
1982,510000,四川省,275.23,379,10022.1,,,,,,
1982,350000,福建省,117.81,457,2604,,,,,,
1982,330000,浙江省,234.01,599,3924.3,,,,,,
1982,440000,广东省,339.92,633,5986.7,,,,,,
1982,130000,河北省,251.45,474,5356.3,,,,,,
1982,640000,宁夏回族自治区,18.22,469,393,,,,,,
1982,150000,内蒙古自治区,93.22,480,1937.3,,,,,,
1982,410000,河南省,263.3,353,7519.4,,,,,,
1982,430000,湖南省,232.52,430,5452.1,,,,,,
1982,140000,山西省,139.22,551,2546,,,,,,
1982,650000,新疆维吾尔自治区,65.24,488,1315.9,,,,,,
1982,120000,天津市,114.11,1469,777.9,,,,,,
1982,142,中国,5373.3501,532.7375,101654,,,,,,
1981,440000,广东省,290.36,550,5884.1,,,,,,
1981,340000,安徽省,170.51,346,4956.6,,,,,,
1981,650000,新疆维吾尔自治区,59.41,450,1303,,,,,,
1981,620000,甘肃省,70.89,367,1941.4,,,,,,
1981,370000,山东省,346.57,472,7394.8,,,,,,
1981,510000,四川省,242.32,337,9924,,,,,,
1981,500000,重庆市,90.67,338,,,,,,,
1981,320000,江苏省,350.02,586,6010.2,,,,,,
1981,430000,湖南省,209.68,394,5360.1,,,,,,
1981,360000,江西省,121.26,369,3303.9,,,,,,
1981,540000,西藏自治区,10.4,560,186,,,,,,
1981,140000,山西省,121.71,488,2508.8,,,,,,
1981,330000,浙江省,204.86,531,3871.5,,,,,,
1981,310000,上海市,324.76,2813,1162.8,,,,,,
1981,410000,河南省,249.69,340,7397,,,,,,
1981,530000,云南省,94.13,294,3222.8,,,,,,
1981,220000,吉林省,111.16,496,2230.9,,,,,,
1981,350000,福建省,105.62,416,2556.9,,,,,,
1981,150000,内蒙古自治区,77.91,407,1902.9,,,,,,
1981,130000,河北省,222.54,427,5256.3,,,,,,
1981,420000,湖北省,219.75,466,4740.3,,,,,,
1981,610000,陕西省,102.09,356,2864.5,,,,,,
1981,210000,辽宁省,288.6,823,3534.8,,,,,,
1981,520000,贵州省,67.89,242,2826.8,,,,,,
1981,450000,广西壮族自治区,113.46,317,3612.8,,,,,,
1981,630000,青海省,17.49,459,381.6,,,,,,
1981,120000,天津市,107.96,1458,762.8,,,,,,
1981,110000,北京市,139.15,1526,901.9,,,,,,
1981,142,中国,4935.8328,496.6201,100072,,,,,,
1981,640000,宁夏回族自治区,17.42,460,383.4,,,,,,
1981,230000,黑龙江省,228.3,709,3239.3,,,,,,
1980,350000,福建省,87.06,348,2517.8,,,,,,
1980,360000,江西省,111.15,342,3270.2,,,,,,
1980,370000,山东省,292.13,402,7296.4,,,,,,
1980,540000,西藏自治区,8.67,471,185.3,,,,,,
1980,340000,安徽省,140.88,291,4892.8,,,,,,
1980,330000,浙江省,179.92,471,3826.6,,,,,,
1980,130000,河北省,219.24,427,5167.6,,,,,,
1980,500000,重庆市,84.77,319,,,,,,,
1980,140000,山西省,108.76,442,2476.4,,,,,,
1980,420000,湖北省,199.38,428,4684.4,,,,,,
1980,510000,四川省,229.31,320,9819.6,,,,,,
1980,220000,吉林省,98.59,445,2210.7,,,,,,
1980,450000,广西壮族自治区,97.33,278,3538.4,,,,,,
1980,430000,湖南省,191.72,365,5281,,,,,,
1980,210000,辽宁省,281,811,3486.9,,,,,,
1980,230000,黑龙江省,221.04,694,3203.8,,,,,,
1980,150000,内蒙古自治区,68.4,361,1876.5,,,,,,
1980,610000,陕西省,94.91,334,2831.4,,,,,,
1980,410000,河南省,229.16,317,7285.4,,,,,,
1980,650000,新疆维吾尔自治区,53.24,410,1283.2,,,,,,
1980,530000,云南省,84.27,267,3173.4,,,,,,
1980,320000,江苏省,319.8,541,5938.2,,,,,,
1980,640000,宁夏回族自治区,15.96,433,373.7,,,,,,
1980,310000,上海市,311.89,2737,1146.3,,,,,,
1980,630000,青海省,17.79,473,376.9,,,,,,
1980,520000,贵州省,60.26,219,2776.7,,,,,,
1980,620000,甘肃省,73.9,388,1918.4,,,,,,
1980,120000,天津市,103.53,1357,751.4,,,,,,
1980,142,中国,4587.5811,467.5313,98705,,,,,,
1980,110000,北京市,139.07,1544,886,,,,,,
1980,440000,广东省,249.65,481,5780.2,,,,,,
1979,520000,贵州省,55.28,204,2731,,,,,,
1979,350000,福建省,74.11,300,2487.9,,,,,,
1979,640000,宁夏回族自治区,14.36,399,364.1,,,,,,
1979,410000,河南省,190.09,267,7189.4,,,,,,
1979,110000,北京市,120.11,1358,870.8,,,,,,
1979,130000,河北省,203.22,400,5104.6,,,,,,
1979,540000,西藏自治区,7.3,404,182.9,,,,,,
1979,440000,广东省,209.34,410,5680.8,,,,,,
1979,120000,天津市,93.01,1241,741.4,,,,,,
1979,360000,江西省,104.15,325,3229,,,,,,
1979,450000,广西壮族自治区,84.59,246,3470.3,,,,,,
1979,510000,四川省,205.76,289,9774.2,,,,,,
1979,220000,吉林省,91.12,417,2184.6,,,,,,
1979,610000,陕西省,94.52,336,2807.1,,,,,,
1979,370000,山东省,251.6,350,7231.6,,,,,,
1979,650000,新疆维吾尔自治区,45.63,359,1256,,,,,,
1979,150000,内蒙古自治区,64.14,343,1851.8,,,,,,
1979,320000,江苏省,298.55,509,5892.6,,,,,,
1979,210000,辽宁省,245,717,3442.6,,,,,,
1979,420000,湖北省,188.46,409,4632.8,,,,,,
1979,630000,青海省,15.19,410,372,,,,,,
1979,310000,上海市,286.43,2568,1132.1,,,,,,
1979,620000,甘肃省,67.51,359,1893.8,,,,,,
1979,340000,安徽省,127.31,268,4803.2,,,,,,
1979,230000,黑龙江省,187.2,594,3168.7,,,,,,
1979,330000,浙江省,157.75,417,3792.3,,,,,,
1979,140000,山西省,106.43,437,2447.2,,,,,,
1979,500000,重庆市,75.87,287,,,,,,,
1979,530000,云南省,76.83,247,3134.8,,,,,,
1979,430000,湖南省,178.01,343,5223.1,,,,,,
1979,142,中国,4100.4537,423.1613,97542,,,,,,
1978,500000,重庆市,67.32,256,,,,,,,
1978,320000,江苏省,249.24,430,5834.3,,,,,,
1978,130000,河北省,183.06,364,5057.5,,,,,,
1978,610000,陕西省,81.07,291,2779.5,,,,,,
1978,150000,内蒙古自治区,58.04,317,890,,,,,,
1978,450000,广西壮族自治区,75.85,225,3401.6,,,,,,
1978,330000,浙江省,123.72,331,3751,,,,,,
1978,520000,贵州省,46.62,175,2686.4,,,,,,
1978,340000,安徽省,113.96,244,4713,,,,,,
1978,210000,辽宁省,229.2,680,3743.5,,,,,,
1978,540000,西藏自治区,6.65,375,178.8,,,,,,
1978,420000,湖北省,151,332,4574.9,,,,,,
1978,430000,湖南省,146.99,286,5165.9,,,,,,
1978,310000,上海市,272.81,2497,1098.3,,,,,,
1978,360000,江西省,87,276,3182.8,,,,,,
1978,630000,青海省,15.54,428,364.9,,,,,,
1978,220000,吉林省,81.98,381,2473.5,,,,,,
1978,140000,山西省,87.99,365,2423.6,,,,,,
1978,230000,黑龙江省,174.81,564,3376,,,,,,
1978,350000,福建省,66.37,273,2452.8,,,,,,
1978,640000,宁夏回族自治区,13,370,366.1,,,,,,
1978,370000,山东省,225.45,316,7159.6,,,,,,
1978,120000,天津市,82.65,1133,721.1,,,,,,
1978,440000,广东省,185.85,370,5592.6,,,,,,
1978,410000,河南省,162.92,232,7066.6,,,,,,
1978,110000,北京市,108.84,1257,849.9,,,,,,
1978,620000,甘肃省,64.73,348,1872.9,,,,,,
1978,530000,云南省,69.05,226,3091.5,,,,,,
1978,650000,新疆维吾尔自治区,39.07,313,1233,,,,,,
1978,510000,四川省,184.61,261,9707.5,,,,,,
1978,142,中国,3678.7025,384.7351,96259,,,,,,
1977,320000,江苏省,202.4,353,5765.3,,,,,,
1977,620000,甘肃省,58.72,318,1850.2,,,,,,
1977,310000,上海市,230.36,2125,1086.5,,,,,,
1977,440000,广东省,168.9,339.91,5501.9,,,,,,
1977,330000,浙江省,100,271,3707.1,,,,,,
1977,410000,河南省,144.11,208.7,6957.1,,,,,,
1977,130000,河北省,158.18,318,4998.2,,,,,,
1977,360000,江西省,74.78,243,3118,,,,,,
1977,150000,内蒙古自治区,51.65,287,879.3,,,,,,
1977,350000,福建省,52.41,220,2411.2,,,,,,
1977,210000,辽宁省,203.77,612,3691.4,,,,,,
1977,450000,广西壮族自治区,68.75,208.45,3328.9,,,,,,
1977,340000,安徽省,108.01,235,4627.6,,,,,,
1977,530000,云南省,55.84,187,3024.6,,,,,,
1977,110000,北京市,99.09,1189,838.4,,,,,,
1977,610000,陕西省,69.99,256,2751.1,,,,,,
1977,630000,青海省,13.13,371,356.8,,,,,,
1977,520000,贵州省,37.72,144,2640.1,,,,,,
1977,510000,四川省,162.85,238,9659.4,,,,,,
1977,430000,湖南省,129.17,254,5111.8,,,,,,
1977,220000,吉林省,72.91,343,2437,,,,,,
1977,650000,新疆维吾尔自治区,35.67,293,1209,,,,,,
1977,640000,宁夏回族自治区,12.13,354,357,,,,,,
1977,370000,山东省,207.07,293,7098.7,,,,,,
1977,140000,山西省,75.3,315,2398.4,,,,,,
1977,420000,湖北省,131.11,292,4520.7,,,,,,
1977,120000,天津市,67.73,961,710.2,,,,,,
1977,230000,黑龙江省,155.67,511,3312.2,,,,,,
1977,142,中国,3250,344,94974,,,,,,
1976,340000,安徽省,105.77,234,4557.7,,,,,,
1976,320000,江苏省,187.97,332,5700.8,,,,,,
1976,440000,广东省,156.38,318.82,5427.1,,,,,,
1976,520000,贵州省,29.3,110,2585.1,,,,,,
1976,420000,湖北省,114.64,258,4466.7,,,,,,
1976,330000,浙江省,87.27,240,3662.8,,,,,,
1976,310000,上海市,208.12,1929,1081.3,,,,,,
1976,110000,北京市,93.84,1137,828.8,,,,,,
1976,410000,河南省,125.52,184.5,6851.9,,,,,,
1976,640000,宁夏回族自治区,11.1,333,347.9,,,,,,
1976,620000,甘肃省,56.45,309,1828.6,,,,,,
1976,530000,云南省,49.27,169,2951.7,,,,,,
1976,450000,广西壮族自治区,67.32,208.15,3267.4,,,,,,
1976,630000,青海省,12.24,356,346.6,,,,,,
1976,360000,江西省,64.34,214,3048.2,,,,,,
1976,650000,新疆维吾尔自治区,31.78,266,1185.8,,,,,,
1976,120000,天津市,65.25,928,704.2,,,,,,
1976,230000,黑龙江省,144.15,482,3251.8,,,,,,
1976,150000,内蒙古自治区,48.09,272,866.3,,,,,,
1976,220000,吉林省,67.32,321,2406.2,,,,,,
1976,130000,河北省,133.95,272,4943.4,,,,,,
1976,210000,辽宁省,203.99,619,3655,,,,,,
1976,510000,四川省,140.89,212,9578.5,,,,,,
1976,430000,湖南省,118.53,236,5056.8,,,,,,
1976,370000,山东省,179.58,242,7038.1,,,,,,
1976,140000,山西省,64.6,274,2373,,,,,,
1976,350000,福建省,46.92,201,2361.9,,,,,,
1976,610000,陕西省,62.94,233,2721.8,,,,,,
1976,142,中国,2988.6,321,93717,,,,,,
1975,510000,四川省,136.94,213,9467.2,,,,,,
1975,110000,北京市,91.25,1115,822.6,,,,,,
1975,520000,贵州省,31.1,124,2531,,,,,,
1975,640000,宁夏回族自治区,12.06,374,337.6,,,,,,
1975,350000,福建省,46.48,203,2310.3,,,,,,
1975,610000,陕西省,64.92,243,2692.1,,,,,,
1975,410000,河南省,127.77,190.6,6757.6,,,,,,
1975,220000,吉林省,72.31,350,2371.4,,,,,,
1975,140000,山西省,69.8,301,2340,,,,,,
1975,530000,云南省,54.29,190,2884.3,,,,,,
1975,430000,湖南省,118.4,239,4991.4,,,,,,
1975,150000,内蒙古自治区,48.55,280,853.1,,,,,,
1975,230000,黑龙江省,144.52,484,3182.9,,,,,,
1975,320000,江苏省,184.16,329,5636.1,,,,,,
1975,620000,甘肃省,57.37,318,1806.6,,,,,,
1975,650000,新疆维吾尔自治区,28.12,240,1154.5,,,,,,
1975,310000,上海市,204.12,1898,1076.7,,,,,,
1975,450000,广西壮族自治区,67.02,211.69,3201,,,,,,
1975,370000,山东省,166.19,240,6971.5,,,,,,
1975,210000,辽宁省,198.51,607,3622.3,,,,,,
1975,120000,天津市,69.73,1011,699.8,,,,,,
1975,420000,湖北省,120.1,274,4408.1,,,,,,
1975,360000,江西省,68.12,233,2968.5,,,,,,
1975,130000,河北省,132.79,272,4913.4,,,,,,
1975,330000,浙江省,84.23,235,3614.5,,,,,,
1975,340000,安徽省,97.01,218,4492.6,,,,,,
1975,630000,青海省,12.42,371,337.5,,,,,,
1975,440000,广东省,157.66,326.08,5355.3,,,,,,
1975,142,中国,3039.5,332,92420,,,,,,
1974,340000,安徽省,91.44,210,4408.9,,,,,,
1974,640000,宁夏回族自治区,11.4,365,326.5,,,,,,
1974,230000,黑龙江省,131.43,460,3113,,,,,,
1974,440000,广东省,138.2,290.76,5268.4,,,,,,
1974,610000,陕西省,62.03,236,2655.4,,,,,,
1974,220000,吉林省,65.11,319,2336,,,,,,
1974,530000,云南省,51.78,186,2819,,,,,,
1974,450000,广西壮族自治区,62.27,201.25,3130.1,,,,,,
1974,520000,贵州省,24.48,101,2463.4,,,,,,
1974,650000,新疆维吾尔自治区,25.05,222,1125.8,,,,,,
1974,130000,河北省,121.39,251,4861.2,,,,,,
1974,310000,上海市,193.45,1805,1073.8,,,,,,
1974,120000,天津市,66.69,977,689.2,,,,,,
1974,350000,福建省,45.16,202,2257.9,,,,,,
1974,360000,江西省,64.73,227,2888.3,,,,,,
1974,370000,山东省,130.81,191,6876,,,,,,
1974,140000,山西省,64.4,283,2301.9,,,,,,
1974,210000,辽宁省,185.14,572,3591.6,,,,,,
1974,330000,浙江省,86.57,245,3560.9,,,,,,
1974,630000,青海省,11.76,361,328.8,,,,,,
1974,150000,内蒙古自治区,43.26,256,839,,,,,,
1974,430000,湖南省,108.17,223,4900.9,,,,,,
1974,410000,河南省,119.92,182.2,6647.4,,,,,,
1974,110000,北京市,80.19,990,814.7,,,,,,
1974,620000,甘肃省,49.59,279,1781.2,,,,,,
1974,320000,江苏省,171.94,311,5565.7,,,,,,
1974,420000,湖北省,107.34,248,4348.8,,,,,,
1974,510000,四川省,130.75,206,9270.6,,,,,,
1974,142,中国,2827.7,314,90859,,,,,,
1973,310000,上海市,185.35,1737,1070,,,,,,
1973,620000,甘肃省,43.85,252,1744.5,,,,,,
1973,220000,吉林省,63.33,316,2302.3,,,,,,
1973,510000,四川省,122.94,196,9065.7,,,,,,
1973,230000,黑龙江省,123.47,446,3016.3,,,,,,
1973,430000,湖南省,115.8,244,4809.8,,,,,,
1973,320000,江苏省,170.93,312,5505.7,,,,,,
1973,350000,福建省,43.64,200,2210.4,,,,,,
1973,130000,河北省,112.57,236,4803.7,,,,,,
1973,360000,江西省,66.84,242,2810.5,,,,,,
1973,110000,北京市,73.03,914,806.2,,,,,,
1973,440000,广东省,128.96,276.92,5175.2,,,,,,
1973,520000,贵州省,28.39,119,2395.2,,,,,,
1973,530000,云南省,54.57,202,2746.9,,,,,,
1973,330000,浙江省,86.99,250,3512.9,,,,,,
1973,450000,广西壮族自治区,58.53,194.14,3056.7,,,,,,
1973,640000,宁夏回族自治区,8.96,296,316.8,,,,,,
1973,150000,内蒙古自治区,44.07,269,821.1,,,,,,
1973,140000,山西省,66.2,296,2257.3,,,,,,
1973,630000,青海省,11.08,352,318.2,,,,,,
1973,650000,新疆维吾尔自治区,24.67,226,1093.3,,,,,,
1973,210000,辽宁省,171.98,538,3548.3,,,,,,
1973,370000,山东省,154.33,229,6793.1,,,,,,
1973,120000,天津市,60.33,893,679.9,,,,,,
1973,410000,河南省,117.05,182,6516.8,,,,,,
1973,420000,湖北省,113.29,266,4294.6,,,,,,
1973,610000,陕西省,59.63,231,2610.2,,,,,,
1973,340000,安徽省,92.18,216,4316.8,,,,,,
1973,142,中国,2756.2,313,89211,,,,,,
1972,620000,甘肃省,41.17,243,1694.5,,,,,,
1972,320000,江苏省,157.31,291,5433.8,,,,,,
1972,440000,广东省,118.47,260.03,5057.1,,,,,,
1972,610000,陕西省,57.76,229,2553.6,,,,,,
1972,450000,广西壮族自治区,53.47,182.11,2973.1,,,,,,
1972,330000,浙江省,84.39,247,3450.8,,,,,,
1972,520000,贵州省,29.62,129,2323.2,,,,,,
1972,340000,安徽省,85.88,208,4199.3,,,,,,
1972,650000,新疆维吾尔自治区,24.39,232,1053.7,,,,,,
1972,420000,湖北省,102.84,246,4215.7,,,,,,
1972,530000,云南省,49.5,188,2663.1,,,,,,
1972,310000,上海市,170.98,1605,1064.1,,,,,,
1972,210000,辽宁省,153.96,489,3490.6,,,,,,
1972,350000,福建省,44.5,208,2150.7,,,,,,
1972,410000,河南省,111.41,177.7,6344.5,,,,,,
1972,110000,北京市,67.19,853,793,,,,,,
1972,360000,江西省,66.61,248,2723,,,,,,
1972,370000,山东省,146.52,221,6683.1,,,,,,
1972,120000,天津市,56.37,849,436.9,,,,,,
1972,150000,内蒙古自治区,39.36,247,802.4,,,,,,
1972,640000,宁夏回族自治区,8.83,302,306,,,,,,
1972,510000,四川省,108.17,174,8817.3,,,,,,
1972,230000,黑龙江省,115.7,433,2906.9,,,,,,
1972,130000,河北省,103,220,4961.3,,,,,,
1972,140000,山西省,61.6,282,2213.1,,,,,,
1972,220000,吉林省,56.02,286,2249.7,,,,,,
1972,630000,青海省,10.34,341,307.1,,,,,,
1972,430000,湖南省,107.01,230,4700.6,,,,,,
1972,142,中国,2552.4,296,87177,,,,,,
1971,130000,河北省,107.6,234,4869.1,,,,,,
1971,370000,山东省,139.69,215,6568.7,,,,,,
1971,620000,甘肃省,37.87,231,1642.9,,,,,,
1971,120000,天津市,55.12,843,429.5,,,,,,
1971,210000,辽宁省,148.6,478,3446.8,,,,,,
1971,140000,山西省,62,290,2164.4,,,,,,
1971,360000,江西省,62.24,238,2652.3,,,,,,
1971,340000,安徽省,79.99,200,4072.7,,,,,,
1971,220000,吉林省,60.9,319,2195,,,,,,
1971,410000,河南省,104.8,171.5,6194.6,,,,,,
1971,640000,宁夏回族自治区,8.12,288,294.9,,,,,,
1971,530000,云南省,43.47,171,2592.7,,,,,,
1971,520000,贵州省,32.29,145,2259,,,,,,
1971,450000,广西壮族自治区,45.75,160.07,2898.4,,,,,,
1971,440000,广东省,113.23,254.28,4947.6,,,,,,
1971,310000,上海市,164.86,1541,1066.8,,,,,,
1971,630000,青海省,9.32,320,295.6,,,,,,
1971,110000,北京市,61.14,787,782.8,,,,,,
1971,350000,福建省,41.03,198,2108.7,,,,,,
1971,230000,黑龙江省,115.59,449,2800.1,,,,,,
1971,420000,湖北省,100.12,245,4131.9,,,,,,
1971,430000,湖南省,99.1,218,4598.3,,,,,,
1971,330000,浙江省,70.43,210,3389.9,,,,,,
1971,320000,江苏省,148.04,279,5360.9,,,,,,
1971,510000,四川省,106.94,175,8583.7,,,,,,
1971,650000,新疆维吾尔自治区,26.14,258,1009.9,,,,,,
1971,150000,内蒙古自治区,41.61,271,779.1,,,,,,
1971,610000,陕西省,57.66,234,2492.3,,,,,,
1971,142,中国,2456.9,292,85229,,,,,,
1970,420000,湖北省,88.15,222,4027,,,,,,
1970,310000,上海市,156.67,1446,1072,,,,,,
1970,330000,浙江省,69.17,211,3316,,,,,,
1970,230000,黑龙江省,111.21,448,2685,,,,,,
1970,360000,江西省,58.37,229,2584,,,,,,
1970,620000,甘肃省,34.5,218,1588,,,,,,
1970,650000,新疆维吾尔自治区,23.08,236,976,,,,,,
1970,610000,陕西省,46.84,196,2427,,,,,,
1970,220000,吉林省,56.07,303,2131,,,,,,
1970,430000,湖南省,93.05,211,4481,,,,,,
1970,370000,山东省,126.31,199,6441,,,,,,
1970,350000,福建省,34.7,173,2047,,,,,,
1970,640000,宁夏回族自治区,6.52,241,285,,,,,,
1970,140000,山西省,57.7,277,2111,,,,,,
1970,440000,广东省,112.07,257.51,4811,,,,,,
1970,210000,辽宁省,136.82,447,3389,,,,,,
1970,120000,天津市,50.99,791,423,,,,,,
1970,630000,青海省,8.45,303,283,,,,,,
1970,110000,北京市,63.37,824,771,,,,,,
1970,530000,云南省,38.52,156,2509,,,,,,
1970,510000,四川省,102.32,169,8342,,,,,,
1970,520000,贵州省,28.36,132,2180,,,,,,
1970,410000,河南省,97.19,163.5,5991,,,,,,
1970,340000,安徽省,71.79,186,3940,,,,,,
1970,450000,广西壮族自治区,39.36,141.69,2817,,,,,,
1970,320000,江苏省,129.23,249,5252,,,,,,
1970,130000,河北省,104.25,232,4774,,,,,,
1970,150000,内蒙古自治区,39.17,263,744,,,,,,
1970,142,中国,2279.7,279,82992,,,,,,
1969,520000,贵州省,21.12,102,2108,,,,,,
1969,340000,安徽省,58.09,157,3762,,,,,,
1969,350000,福建省,31.12,160,1974,,,,,,
1969,430000,湖南省,81.26,189,4358,,,,,,
1969,130000,河北省,92.16,210,4664,,,,,,
1969,120000,天津市,42.87,661,427,,,,,,
1969,150000,内蒙古自治区,32.9,227,736,,,,,,
1969,320000,江苏省,111.75,221,5119,,,,,,
1969,220000,吉林省,45.18,250,2071,,,,,,
1969,410000,河南省,80.88,140.4,5848,,,,,,
1969,620000,甘肃省,27.28,178,1535,,,,,,
1969,450000,广西壮族自治区,35.22,130.68,2745,,,,,,
1969,230000,黑龙江省,100.97,422,2595,,,,,,
1969,640000,宁夏回族自治区,5.86,225,275,,,,,,
1969,110000,北京市,50.63,654,767,,,,,,
1969,650000,新疆维吾尔自治区,19.84,211,944,,,,,,
1969,310000,上海市,142.3,1292,1094,,,,,,
1969,440000,广东省,98.6,231.73,4702,,,,,,
1969,610000,陕西省,40.73,175,2348,,,,,,
1969,370000,山东省,108.17,175,6265,,,,,,
1969,420000,湖北省,76.09,197,3922,,,,,,
1969,530000,云南省,34.34,144,2423,,,,,,
1969,630000,青海省,7.03,262,272,,,,,,
1969,510000,四川省,87.21,149,8092,,,,,,
1969,330000,浙江省,62.7,195,3253,,,,,,
1969,360000,江西省,51.92,211,2504,,,,,,
1969,210000,辽宁省,113.78,378,3341,,,,,,
1969,140000,山西省,45.4,224,2049,,,,,,
1969,142,中国,1962.2,247,80671,,,,,,
1968,220000,吉林省,42.49,240,2014,,,,,,
1968,640000,宁夏回族自治区,5.06,202,263,,,,,,
1968,430000,湖南省,75.67,181,4239,,,,,,
1968,370000,山东省,99.34,165,6086,,,,,,
1968,630000,青海省,6.35,246,261,,,,,,
1968,130000,河北省,79.43,185,4560,,,,,,
1968,620000,甘肃省,23.37,157,1488,,,,,,
1968,510000,四川省,76.96,135,7850,,,,,,
1968,340000,安徽省,56.09,157,3641,,,,,,
1968,450000,广西壮族自治区,28.46,108.63,2670,,,,,,
1968,150000,内蒙古自治区,32.96,235,712,,,,,,
1968,120000,天津市,34.77,535,437,,,,,,
1968,650000,新疆维吾尔自治区,19.79,219,908,,,,,,
1968,110000,北京市,37.82,484,782,,,,,,
1968,520000,贵州省,21.38,108,2035,,,,,,
1968,230000,黑龙江省,88.89,386,2491,,,,,,
1968,210000,辽宁省,86.89,295,3269,,,,,,
1968,310000,上海市,123.24,1113,1109,,,,,,
1968,360000,江西省,45.95,193,2410,,,,,,
1968,140000,山西省,36.8,187,1999,,,,,,
1968,330000,浙江省,54.94,175,3171,,,,,,
