"SgnYear","CityCode","CityName_EN","CityType_EN","ProvinceSign","ProvinceName_EN","TotalImpExp","Import","Export"
"2013","530100","Kunming (city)","Prefecture-level city","530000","Yunnan (province)","1742200.0000","701200.0000","1040900.0000"
"2013","530300","Qujing (city)","Prefecture-level city","530000","Yunnan (province)","37100.0000","3600.0000","33500.0000"
"2013","530400","Yuxi (city)","Prefecture-level city","530000","Yunnan (province)","71400.0000","3500.0000","67900.0000"
"2013","530500","Baoshan (city)","Prefecture-level city","530000","Yunnan (province)","20100.0000","11600.0000","8500.0000"
"2013","530600","Zhaotong (city)","Prefecture-level city","530000","Yunnan (province)","1000.0000","","1000.0000"
"2013","530700","Lijiang (city)","Prefecture-level city","530000","Yunnan (province)","11100.0000","","11100.0000"
"2013","530800","Pu'er (city)","Prefecture-level city","530000","Yunnan (province)","52800.0000","34900.0000","17900.0000"
"2013","530900","Lincang (city)","Prefecture-level city","530000","Yunnan (province)","25300.0000","12500.0000","12800.0000"
"2013","532300","Chuxiong Yi Autonomous Prefecture","Prefecture-level city","530000","Yunnan (province)","25700.0000","","25600.0000"
"2013","532500","Honghe Hani and Yi Autonomous Prefecture","Prefecture-level city","530000","Yunnan (province)","91800.0000","32200.0000","59600.0000"
"2013","532600","Wenshan Zhuang and Miao Autonomous Prefecture","Prefecture-level city","530000","Yunnan (province)","24100.0000","2500.0000","21600.0000"
"2013","532800","Xishuangbanna Dai Autonomous Prefecture","Prefecture-level city","530000","Yunnan (province)","171400.0000","92900.0000","78500.0000"
"2013","532900","Dali Bai Autonomous Prefecture","Prefecture-level city","530000","Yunnan (province)","27400.0000","6200.0000","21200.0000"
"2013","533100","Dehong Dai and Jingpo Autonomous Prefecture","Prefecture-level city","530000","Yunnan (province)","275900.0000","83400.0000","192600.0000"
"2013","533300","Nujiang Lisu Autonomous Prefecture","Prefecture-level city","530000","Yunnan (province)","3400.0000","2300.0000","1100.0000"
"2013","533400","Diqing Tibetan Autonomous Prefecture","Prefecture-level city","530000","Yunnan (province)","1900.0000","","1800.0000"
"2013","610100","Xi'an (city)","Sub-provincial city","610000","Shaanxi (province)","1798534.0000","950715.0000","847819.0000"
"2013","610200","Tongchuan (city)","Prefecture-level city","610000","Shaanxi (province)","1623.0000","105.0000","1518.0000"
"2013","610300","Baoji (city)","Prefecture-level city","610000","Shaanxi (province)","88740.0000","18907.0000","69833.0000"
"2013","610400","Xianyang (city)","Prefecture-level city","610000","Shaanxi (province)","60516.0000","12682.0000","47834.0000"
"2013","610500","Weinan (city)","Prefecture-level city","610000","Shaanxi (province)","24335.0000","4134.0000","20201.0000"
"2013","610600","Yan'an (city)","Prefecture-level city","610000","Shaanxi (province)","9598.0000","0.0000","9598.0000"
"2013","610700","Hanzhong (city)","Prefecture-level city","610000","Shaanxi (province)","7315.0000","645.0000","6670.0000"
"2013","610800","Yulin (city)","Prefecture-level city","610000","Shaanxi (province)","4611.0000","417.0000","4194.0000"
"2013","610900","Ankang (city)","Prefecture-level city","610000","Shaanxi (province)","2925.0000","147.0000","2778.0000"
"2013","611000","Shangluo (city)","Prefecture-level city","610000","Shaanxi (province)","6245.0000","1487.0000","4758.0000"
"2013","620100","Lanzhou (city)","Prefecture-level city","620000","Gansu (province)","406429.0000","47106.0000","359323.0000"
"2013","620200","Jiayuguan (city)","Prefecture-level city","620000","Gansu (province)","82770.0000","81455.0000","1315.0000"
"2013","620300","Jinchang (city)","Prefecture-level city","620000","Gansu (province)","377542.0000","373275.0000","4267.0000"
"2013","620400","Baiyin (city)","Prefecture-level city","620000","Gansu (province)","78103.0000","45003.0000","33100.0000"
"2013","620500","Tianshui (city)","Prefecture-level city","620000","Gansu (province)","36824.0000","9886.0000","26938.0000"
"2013","620600","Wuwei (city)","Prefecture-level city","620000","Gansu (province)","2340.0000","177.0000","2163.0000"
"2013","620700","Zhangye (city)","Prefecture-level city","620000","Gansu (province)","2323.0000","20.0000","2303.0000"
"2013","620800","Pingliang (city)","Prefecture-level city","620000","Gansu (province)","1871.0000","128.0000","1743.0000"
"2013","620900","Jiuquan (city)","Prefecture-level city","620000","Gansu (province)","10711.0000","775.0000","9936.0000"
"2013","621000","Qingyang (city)","Prefecture-level city","620000","Gansu (province)","8663.0000","","8663.0000"
"2013","621100","Dingxi (city)","Prefecture-level city","620000","Gansu (province)","3457.0000","2319.0000","1138.0000"
"2013","621200","Longnan (city)","Prefecture-level city","620000","Gansu (province)","986.0000","83.0000","903.0000"
"2013","622900","Linxia Hui Autonomous Prefecture","Prefecture-level city","620000","Gansu (province)","1663.0000","","1663.0000"
"2013","623000","Gannan Tibetan Autonomous Prefecture","Prefecture-level city","620000","Gansu (province)","14422.0000","","14422.0000"
"2013","630100","Xining (city)","Prefecture-level city","630000","Qinghai (province)","124115.0000","46243.0000","77872.0000"
"2013","630200","Haidong (city)","Prefecture-level city","630000","Qinghai (province)","5844.0000","13.0000","5831.0000"
"2013","632200","Haibei Tibetan Autonomous Prefecture","Prefecture-level city","630000","Qinghai (province)","2280.0000","2263.0000","17.0000"
"2013","632300","Huangnan Tibetan Autonomous Prefecture","Prefecture-level city","630000","Qinghai (province)","2.0000","","2.0000"
"2013","632500","Hainan Tibetan Autonomous Prefecture","Prefecture-level city","630000","Qinghai (province)","557.0000","111.0000","446.0000"
"2013","632800","Haixi Mongol and Tibetan Autonomous Prefecture","Prefecture-level city","630000","Qinghai (province)","7458.0000","6900.0000","558.0000"
"2013","640100","Yinchuan (city)","Prefecture-level city","640000","Ningxia Hui Autonomous Region","241829.0000","33319.0000","208510.0000"
"2013","640200","Shizuishan (city)","Prefecture-level city","640000","Ningxia Hui Autonomous Region","47119.0000","13059.0000","34060.0000"
"2013","640300","Wuzhong (city)","Prefecture-level city","640000","Ningxia Hui Autonomous Region","17240.0000","9306.0000","7934.0000"
"2013","640400","Guyuan (city)","Prefecture-level city","640000","Ningxia Hui Autonomous Region","4.0000","","4.0000"
"2013","640500","Zhongwei (city)","Prefecture-level city","640000","Ningxia Hui Autonomous Region","15599.0000","10861.0000","4738.0000"
"2013","650100","Urumqi (city)","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","779766.0000","139830.0000","639936.0000"
"2013","650200","Karamay (city)","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","77846.0000","56500.0000","21346.0000"
"2013","652100","Turpan Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","9274.0000","935.0000","8339.0000"
"2013","652200","Hami Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","8159.0000","5474.0000","2685.0000"
"2013","652300","Changji Hui Autonomous Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","157655.0000","11918.0000","145737.0000"
"2013","652700","Bortala Mongol Autonomous Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","269842.0000","113527.0000","156315.0000"
"2013","652800","Bayingolin Mongol Autonomous Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","19023.0000","2922.0000","16101.0000"
"2013","652900","Aksu Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","58448.0000","1264.0000","57184.0000"
"2013","653000","Kizilsu Kirghiz Autonomous Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","43180.0000","2816.0000","40364.0000"
"2013","653100","Kashgar Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","200939.0000","1768.0000","199171.0000"
"2013","653200","Hotan Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","1265.0000","217.0000","1048.0000"
"2013","654000","Ili Kazakh Autonomous Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","981094.0000","188345.0000","792749.0000"
"2013","654200","Tacheng Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","119832.0000","3792.0000","116040.0000"
"2013","654300","Altay Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","110890.0000","3036.0000","107854.0000"
"2014","110000","Beijing (city)","Municipality directly under the Central Government","110000","Beijing (city)","255179376.0000","216885785.0000","38293591.0000"
"2014","110000","Beijing (city)","Municipality directly under the Central Government","110000","Beijing (city)","41553810.4914","35320213.2716","6233597.2198"
"2014","120000","Tianjin (city)","Municipality directly under the Central Government","120000","Tianjin (city)","82266724.0000","49956420.0000","32310305.0000"
"2014","120000","Tianjin (city)","Municipality directly under the Central Government","120000","Tianjin (city)","13391200.0000","8131600.0000","5259700.0000"
"2014","140100","Taiyuan (city)","Prefecture-level city","140000","Shanxi (province)","1067105.0000","410138.0000","656967.0000"
"2014","140200","Datong (city)","Prefecture-level city","140000","Shanxi (province)","48172.0000","17937.0000","30235.0000"
"2014","140300","Yangquan (city)","Prefecture-level city","140000","Shanxi (province)","19567.0000","4645.0000","14922.0000"
"2014","140400","Changzhi (city)","Prefecture-level city","140000","Shanxi (province)","68297.0000","31847.0000","36449.0000"
"2014","140500","Jincheng (city)","Prefecture-level city","140000","Shanxi (province)","109785.0000","80886.0000","28899.0000"
"2014","140600","Shuozhou (city)","Prefecture-level city","140000","Shanxi (province)","9266.0000","6537.0000","2728.0000"
"2014","140700","Jinzhong (city)","Prefecture-level city","140000","Shanxi (province)","35963.0000","17139.0000","18824.0000"
"2014","140800","Yuncheng (city)","Prefecture-level city","140000","Shanxi (province)","149813.0000","101775.0000","48038.0000"
"2014","140900","Xinzhou (city)","Prefecture-level city","140000","Shanxi (province)","20799.0000","651.0000","20149.0000"
"2014","141000","Linfen (city)","Prefecture-level city","140000","Shanxi (province)","39949.0000","22348.0000","17601.0000"
"2014","141100","Lvliang (city)","Prefecture-level city","140000","Shanxi (province)","56136.0000","36728.0000","19409.0000"
"2014","210100","Shenyang (city)","Sub-provincial city","210000","Liaoning (province)","1575898.0000","865613.0000","710285.0000"
"2014","210200","Dalian (city)","Sub-provincial city","210000","Liaoning (province)","6451196.0000","3505503.0000","2945693.0000"
"2014","210300","Anshan (city)","Prefecture-level city","210000","Liaoning (province)","460976.0000","188157.0000","272819.0000"
"2014","210400","Fushun (city)","Prefecture-level city","210000","Liaoning (province)","91809.0000","23495.0000","68314.0000"
"2014","210500","Benxi (city)","Prefecture-level city","210000","Liaoning (province)","449340.0000","139176.0000","310164.0000"
"2014","210600","Dandong (city)","Prefecture-level city","210000","Liaoning (province)","458870.0000","157317.0000","301553.0000"
"2014","210700","Jinzhou (city)","Prefecture-level city","210000","Liaoning (province)","422646.0000","181538.0000","241108.0000"
"2014","210800","Yingkou (city)","Prefecture-level city","210000","Liaoning (province)","686533.0000","234141.0000","452392.0000"
"2014","210900","Fuxin (city)","Prefecture-level city","210000","Liaoning (province)","36184.0000","4968.0000","31216.0000"
"2014","211000","Liaoyang (city)","Prefecture-level city","210000","Liaoning (province)","101205.0000","34929.0000","66276.0000"
"2014","211100","Panjin (city)","Prefecture-level city","210000","Liaoning (province)","91680.0000","25980.0000","65700.0000"
"2014","211200","Tieling (city)","Prefecture-level city","210000","Liaoning (province)","102794.0000","33533.0000","69261.0000"
"2014","211300","Chaoyang (city)","Prefecture-level city","210000","Liaoning (province)","93926.0000","18275.0000","75651.0000"
"2014","211400","Huludao (city)","Prefecture-level city","210000","Liaoning (province)","185618.0000","57885.0000","127733.0000"
"2014","220100","Changchun (city)","Sub-provincial city","220000","Jilin (province)","2072875.0000","1825482.0000","247393.0000"
"2014","220200","Jilin (city)","Prefecture-level city","220000","Jilin (province)","142216.0000","57114.0000","85102.0000"
"2014","220300","Siping (city)","Prefecture-level city","220000","Jilin (province)","48632.0000","44798.0000","3834.0000"
"2014","220400","Liaoyuan (city)","Prefecture-level city","220000","Jilin (province)","28591.0000","14610.0000","13981.0000"
"2014","220500","Tonghua (city)","Prefecture-level city","220000","Jilin (province)","76244.0000","50124.0000","26120.0000"
"2014","220600","Baishan (city)","Prefecture-level city","220000","Jilin (province)","31691.0000","10361.0000","21330.0000"
"2014","220700","Songyuan (city)","Prefecture-level city","220000","Jilin (province)","11918.0000","135.0000","11783.0000"
"2014","220800","Baicheng (city)","Prefecture-level city","220000","Jilin (province)","13279.0000","3796.0000","9483.0000"
"2014","230100","Harbin (city)","Sub-provincial city","230000","Heilongjiang (province)","551696.0000","285964.0000","265732.0000"
"2014","230200","Qiqihar (city)","Prefecture-level city","230000","Heilongjiang (province)","90643.0000","16110.0000","74533.0000"
"2014","230300","Jixi (city)","Prefecture-level city","230000","Heilongjiang (province)","82324.0000","16881.0000","65443.0000"
"2014","230400","Hegang (city)","Prefecture-level city","230000","Heilongjiang (province)","13924.0000","337.0000","13588.0000"
"2014","230500","Shuangyashan (city)","Prefecture-level city","230000","Heilongjiang (province)","106957.0000","6645.0000","100312.0000"
"2014","230600","Daqing (city)","Prefecture-level city","230000","Heilongjiang (province)","405395.0000","367595.0000","37800.0000"
"2014","230700","Yichun (city)","Prefecture-level city","230000","Heilongjiang (province)","27650.0000","14350.0000","13300.0000"
"2014","230800","Jiamusi (city)","Prefecture-level city","230000","Heilongjiang (province)","254388.0000","60163.0000","194226.0000"
"2014","230900","Qitaihe (city)","Prefecture-level city","230000","Heilongjiang (province)","2009.0000","244.0000","1766.0000"
"2014","231000","Mudanjiang (city)","Prefecture-level city","230000","Heilongjiang (province)","441364.0000","32576.0000","408788.0000"
"2014","231100","Heihe (city)","Prefecture-level city","230000","Heilongjiang (province)","178254.0000","23799.0000","154455.0000"
"2014","231200","Suihua (city)","Prefecture-level city","230000","Heilongjiang (province)","31884.0000","18163.0000","13721.0000"
"2014","232700","Daxinganling Region","Prefecture-level city","230000","Heilongjiang (province)","2955.0000","1768.0000","1187.0000"
"2014","310000","Shanghai (city)","Municipality directly under the Central Government","310000","Shanghai (city)","46662200.0000","25634500.0000","21027700.0000"
"2014","320100","Nanjing (city)","Sub-provincial city","320000","Jiangsu (province)","5722100.0000","2459300.0000","3262800.0000"
"2014","320200","Wuxi (city)","Prefecture-level city","320000","Jiangsu (province)","7417000.0000","2993900.0000","4423100.0000"
"2014","320300","Xuzhou (city)","Prefecture-level city","320000","Jiangsu (province)","598800.0000","131200.0000","467700.0000"
"2014","320400","Changzhou (city)","Prefecture-level city","320000","Jiangsu (province)","2881000.0000","744600.0000","2136400.0000"
"2014","320500","Suzhou (city)","Prefecture-level city","320000","Jiangsu (province)","31130600.0000","13012800.0000","18117800.0000"
"2014","320600","Nantong (city)","Prefecture-level city","320000","Jiangsu (province)","3164700.0000","916700.0000","2248000.0000"
"2014","320700","Lianyungang (city)","Prefecture-level city","320000","Jiangsu (province)","803000.0000","367500.0000","435500.0000"
"2014","320800","Huai'an (city)","Prefecture-level city","320000","Jiangsu (province)","410600.0000","94500.0000","316100.0000"
"2014","320900","Yancheng (city)","Prefecture-level city","320000","Jiangsu (province)","751700.0000","312300.0000","439400.0000"
"2014","321000","Yangzhou (city)","Prefecture-level city","320000","Jiangsu (province)","1001200.0000","233000.0000","768200.0000"
"2014","321100","Zhenjiang (city)","Prefecture-level city","320000","Jiangsu (province)","1030700.0000","370500.0000","660200.0000"
"2014","321200","Taizhou (city)","Prefecture-level city","320000","Jiangsu (province)","1089300.0000","471500.0000","617800.0000"
"2014","321300","Suqian (city)","Prefecture-level city","320000","Jiangsu (province)","375500.0000","81500.0000","294000.0000"
"2014","330100","Hangzhou (city)","Sub-provincial city","330000","Zhejiang (province)","6799800.0000","1883200.0000","4916600.0000"
"2014","330200","Ningbo (city)","Sub-provincial city","330000","Zhejiang (province)","10470400.0000","3159500.0000","7310900.0000"
"2014","330300","Wenzhou (city)","Prefecture-level city","330000","Zhejiang (province)","2078200.0000","223100.0000","1855100.0000"
"2014","330400","Jiaxing (city)","Prefecture-level city","330000","Zhejiang (province)","3373400.0000","1008300.0000","2365100.0000"
"2014","330500","Huzhou (city)","Prefecture-level city","330000","Zhejiang (province)","998900.0000","118300.0000","880600.0000"
"2014","330600","Shaoxing (city)","Prefecture-level city","330000","Zhejiang (province)","3468300.0000","493200.0000","2975100.0000"
"2014","330700","Jinhua (city)","Prefecture-level city","330000","Zhejiang (province)","4148700.0000","181600.0000","3967100.0000"
"2014","330800","Quzhou (city)","Prefecture-level city","330000","Zhejiang (province)","444800.0000","156300.0000","288500.0000"
"2014","330900","Zhoushan (city)","Prefecture-level city","330000","Zhejiang (province)","1233500.0000","655900.0000","577600.0000"
"2014","331000","Taizhou (city)","Prefecture-level city","330000","Zhejiang (province)","2207900.0000","272800.0000","1935100.0000"
"2014","331100","Lishui (city)","Prefecture-level city","330000","Zhejiang (province)","290800.0000","27100.0000","263700.0000"
"2014","340100","Hefei (city)","Prefecture-level city","340000","Anhui (province)","2074136.0000","796765.0000","1277371.0000"
"2014","340200","Wuhu (city)","Prefecture-level city","340000","Anhui (province)","644665.0000","147237.0000","497428.0000"
"2014","340300","Bengbu (city)","Prefecture-level city","340000","Anhui (province)","208032.0000","45752.0000","162280.0000"
"2014","340400","Huainan (city)","Prefecture-level city","340000","Anhui (province)","44695.0000","9032.0000","35663.0000"
"2014","340500","Ma'anshan (city)","Prefecture-level city","340000","Anhui (province)","297185.0000","172627.0000","124558.0000"
"2014","340600","Huaibei (city)","Prefecture-level city","340000","Anhui (province)","54808.0000","2850.0000","51958.0000"
"2014","340700","Tongling (city)","Prefecture-level city","340000","Anhui (province)","523873.0000","438215.0000","85658.0000"
"2014","340800","Anqing (city)","Prefecture-level city","340000","Anhui (province)","225699.0000","30835.0000","194864.0000"
"2014","341000","Huangshan (city)","Prefecture-level city","340000","Anhui (province)","91808.0000","9858.0000","81950.0000"
"2014","341100","Chuzhou (city)","Prefecture-level city","340000","Anhui (province)","220430.0000","68907.0000","151523.0000"
"2014","341200","Fuyang (city)","Prefecture-level city","340000","Anhui (province)","161012.0000","15735.0000","145277.0000"
"2014","341300","Suzhou (city)","Prefecture-level city","340000","Anhui (province)","65123.0000","7704.0000","57419.0000"
"2014","341500","Lu'an (city)","Prefecture-level city","340000","Anhui (province)","68682.0000","2371.0000","66311.0000"
"2014","341600","Bozhou (city)","Prefecture-level city","340000","Anhui (province)","36920.0000","4607.0000","32313.0000"
"2014","341700","Chizhou (city)","Prefecture-level city","340000","Anhui (province)","41193.0000","15211.0000","25982.0000"
"2014","341800","Xuancheng (city)","Prefecture-level city","340000","Anhui (province)","169018.0000","10264.0000","158754.0000"
"2014","350100","Fuzhou (city)","Prefecture-level city","350000","Fujian (province)","3488517.0000","1355253.0000","2133264.0000"
"2014","350200","Xiamen (city)","Sub-provincial city","350000","Fujian (province)","8348881.0000","3032778.0000","5316103.0000"
"2014","350300","Putian (city)","Prefecture-level city","350000","Fujian (province)","524195.0000","193013.0000","331182.0000"
"2014","350400","Sanming (city)","Prefecture-level city","350000","Fujian (province)","204307.0000","26477.0000","177830.0000"
"2014","350500","Quanzhou (city)","Prefecture-level city","350000","Fujian (province)","3084998.0000","1267198.0000","1817799.0000"
"2014","350600","Zhangzhou (city)","Prefecture-level city","350000","Fujian (province)","1132438.0000","319278.0000","813160.0000"
"2014","350700","Nanping (city)","Prefecture-level city","350000","Fujian (province)","159576.0000","13062.0000","146514.0000"
"2014","350800","Longyan (city)","Prefecture-level city","350000","Fujian (province)","396297.0000","154832.0000","241464.0000"
"2014","350900","Ningde (city)","Prefecture-level city","350000","Fujian (province)","401576.0000","33663.0000","367913.0000"
"2014","360100","Nanchang (city)","Prefecture-level city","360000","Jiangxi (province)","7506945.0000","2339321.0000","5167623.0000"
"2014","360100","Nanchang (city)","Prefecture-level city","360000","Jiangxi (province)","1222244.0000","380500.0000","841744.0000"
"2014","360200","Jingdezhen (city)","Prefecture-level city","360000","Jiangxi (province)","481461.0000","15886.0000","465576.0000"
"2014","360200","Jingdezhen (city)","Prefecture-level city","360000","Jiangxi (province)","78401.0000","2583.0000","75818.0000"
"2014","360300","Pingxiang (city)","Prefecture-level city","360000","Jiangxi (province)","912679.0000","15000.0000","897679.0000"
"2014","360300","Pingxiang (city)","Prefecture-level city","360000","Jiangxi (province)","148665.0000","2445.0000","146220.0000"
"2014","360400","Jiujiang (city)","Prefecture-level city","360000","Jiangxi (province)","3539050.0000","690695.0000","2848355.0000"
"2014","360400","Jiujiang (city)","Prefecture-level city","360000","Jiangxi (province)","576755.0000","112516.0000","464239.0000"
"2014","360500","Xinyu (city)","Prefecture-level city","360000","Jiangxi (province)","1255801.0000","479608.0000","776193.0000"
"2014","360500","Xinyu (city)","Prefecture-level city","360000","Jiangxi (province)","204586.0000","78161.0000","126425.0000"
"2014","360600","Yingtan (city)","Prefecture-level city","360000","Jiangxi (province)","2533546.0000","1988250.0000","545295.0000"
"2014","360600","Yingtan (city)","Prefecture-level city","360000","Jiangxi (province)","412473.0000","323732.0000","88741.0000"
"2014","360700","Ganzhou (city)","Prefecture-level city","360000","Jiangxi (province)","2396386.0000","430277.0000","1966109.0000"
"2014","360700","Ganzhou (city)","Prefecture-level city","360000","Jiangxi (province)","390028.0000","70038.0000","319991.0000"
"2014","360800","Ji'an (city)","Prefecture-level city","360000","Jiangxi (province)","2717914.0000","249519.0000","2468394.0000"
"2014","360800","Ji'an (city)","Prefecture-level city","360000","Jiangxi (province)","442628.0000","40616.0000","402013.0000"
"2014","360900","Yichun (city)","Prefecture-level city","360000","Jiangxi (province)","1462917.0000","95672.0000","1367245.0000"
"2014","360900","Yichun (city)","Prefecture-level city","360000","Jiangxi (province)","238265.0000","15571.0000","222694.0000"
"2014","361000","Fuzhou (city)","Prefecture-level city","360000","Jiangxi (province)","954814.0000","8978.0000","945836.0000"
"2014","361000","Fuzhou (city)","Prefecture-level city","360000","Jiangxi (province)","155417.0000","1461.0000","153956.0000"
"2014","361100","Shangrao (city)","Prefecture-level city","360000","Jiangxi (province)","2481973.0000","263751.0000","2218222.0000"
"2014","361100","Shangrao (city)","Prefecture-level city","360000","Jiangxi (province)","403620.0000","42928.0000","360692.0000"
"2014","370100","Jinan (city)","Sub-provincial city","370000","Shandong (province)","1050013.0000","443894.0000","606119.0000"
"2014","370200","Qingdao (city)","Sub-provincial city","370000","Shandong (province)","7988833.0000","3411137.0000","4577696.0000"
"2014","370300","Zibo (city)","Prefecture-level city","370000","Shandong (province)","893936.0000","334093.0000","559843.0000"
"2014","370400","Zaozhuang (city)","Prefecture-level city","370000","Shandong (province)","144041.0000","28668.0000","115373.0000"
"2014","370500","Dongying (city)","Prefecture-level city","370000","Shandong (province)","1325607.0000","716119.0000","609488.0000"
"2014","370600","Yantai (city)","Prefecture-level city","370000","Shandong (province)","5275180.0000","2334823.0000","2940357.0000"
"2014","370700","Weifang (city)","Prefecture-level city","370000","Shandong (province)","1778647.0000","545743.0000","1232904.0000"
"2014","370800","Jining (city)","Prefecture-level city","370000","Shandong (province)","523153.0000","196240.0000","326913.0000"
"2014","370900","Tai'an (city)","Prefecture-level city","370000","Shandong (province)","297354.0000","124246.0000","173108.0000"
"2014","371000","Weihai (city)","Prefecture-level city","370000","Shandong (province)","1658729.0000","521511.0000","1137218.0000"
"2014","371100","Rizhao (city)","Prefecture-level city","370000","Shandong (province)","3476901.0000","2998036.0000","478865.0000"
"2014","371200","Laiwu (city)","Prefecture-level city","370000","Shandong (province)","221884.0000","129828.0000","92056.0000"
"2014","371300","Linyi (city)","Prefecture-level city","370000","Shandong (province)","1079054.0000","509646.0000","569408.0000"
"2014","371400","Dezhou (city)","Prefecture-level city","370000","Shandong (province)","350743.0000","128026.0000","222717.0000"
"2014","371500","Liaocheng (city)","Prefecture-level city","370000","Shandong (province)","575343.0000","336790.0000","238553.0000"
"2014","371600","Binzhou (city)","Prefecture-level city","370000","Shandong (province)","719915.0000","341746.0000","378169.0000"
"2014","371700","Heze (city)","Prefecture-level city","370000","Shandong (province)","352216.0000","136457.0000","215759.0000"
"2014","430100","Changsha (city)","Prefecture-level city","430000","Hunan (province)","1256636.6382","380367.0000","876269.7494"
"2014","430200","Zhuzhou (city)","Prefecture-level city","430000","Hunan (province)","279916.7807","97081.0000","182835.8577"
"2014","430300","Xiangtan (city)","Prefecture-level city","430000","Hunan (province)","228051.0119","102098.0000","125952.7043"
"2014","430400","Hengyang (city)","Prefecture-level city","430000","Hunan (province)","294341.1206","98773.0000","195567.9372"
"2014","430500","Shaoyang (city)","Prefecture-level city","430000","Hunan (province)","84163.3966","12191.0000","71972.3991"
"2014","430600","Yueyang (city)","Prefecture-level city","430000","Hunan (province)","79185.1295","25020.0000","54165.0577"
"2014","430700","Changde (city)","Prefecture-level city","430000","Hunan (province)","75765.1238","22765.0000","53000.1527"
"2014","430800","Zhangjiajie (city)","Prefecture-level city","430000","Hunan (province)","9018.7504","631.0000","8387.2773"
"2014","430900","Yiyang (city)","Prefecture-level city","430000","Hunan (province)","58177.0802","5226.0000","52951.1181"
"2014","431000","Chenzhou (city)","Prefecture-level city","430000","Hunan (province)","455280.4302","217112.0000","238168.2359"
"2014","431100","Yongzhou (city)","Prefecture-level city","430000","Hunan (province)","93650.6425","18671.0000","74979.5427"
"2014","431200","Huaihua (city)","Prefecture-level city","430000","Hunan (province)","10559.7699","687.0000","9872.8203"
"2014","431300","Loudi (city)","Prefecture-level city","430000","Hunan (province)","154596.9428","119256.0000","35341.0248"
"2014","433100","Xiangxi Tujia and Miao Autonomous Prefecture","Prefecture-level city","430000","Hunan (province)","23385.9181","502.0000","22884.3614"
"2014","440100","Guangzhou (city)","Sub-provincial city","440000","Guangdong (province)","80234200.0000","35556500.0000","44677700.0000"
"2014","440100","Guangzhou (city)","Sub-provincial city","440000","Guangdong (province)","13057583.0000","5786896.0000","7270687.0000"
"2014","440200","Shaoguan (city)","Prefecture-level city","440000","Guangdong (province)","1444700.0000","695500.0000","749200.0000"
"2014","440200","Shaoguan (city)","Prefecture-level city","440000","Guangdong (province)","235409.0000","113426.0000","121983.0000"
"2014","440300","Shenzhen (city)","Sub-provincial city","440000","Guangdong (province)","299606800.0000","124917800.0000","174689000.0000"
"2014","440300","Shenzhen (city)","Sub-provincial city","440000","Guangdong (province)","48774049.0000","20337892.0000","28436157.0000"
"2014","440400","Zhuhai (city)","Prefecture-level city","440000","Guangdong (province)","33778600.0000","15933800.0000","17844800.0000"
"2014","440400","Zhuhai (city)","Prefecture-level city","440000","Guangdong (province)","5495954.0000","2594432.0000","2901522.0000"
"2014","440500","Shantou (city)","Prefecture-level city","440000","Guangdong (province)","5871800.0000","1593000.0000","4278800.0000"
"2014","440500","Shantou (city)","Prefecture-level city","440000","Guangdong (province)","955132.0000","258563.0000","696569.0000"
"2014","440600","Foshan (city)","Prefecture-level city","440000","Guangdong (province)","42266300.0000","13572200.0000","28694100.0000"
"2014","440600","Foshan (city)","Prefecture-level city","440000","Guangdong (province)","6880736.0000","2209079.0000","4671657.0000"
"2014","440700","Jiangmen (city)","Prefecture-level city","440000","Guangdong (province)","12514900.0000","3247700.0000","9267200.0000"
"2014","440700","Jiangmen (city)","Prefecture-level city","440000","Guangdong (province)","2037363.0000","528661.0000","1508702.0000"
"2014","440800","Zhanjiang (city)","Prefecture-level city","440000","Guangdong (province)","3879700.0000","2072800.0000","1806900.0000"
"2014","440800","Zhanjiang (city)","Prefecture-level city","440000","Guangdong (province)","631577.0000","337464.0000","294113.0000"
"2014","440900","Maoming (city)","Prefecture-level city","440000","Guangdong (province)","848500.0000","244400.0000","604100.0000"
"2014","440900","Maoming (city)","Prefecture-level city","440000","Guangdong (province)","137366.0000","39785.0000","97581.0000"
"2014","441200","Zhaoqing (city)","Prefecture-level city","440000","Guangdong (province)","4817900.0000","1981200.0000","2836700.0000"
"2014","441200","Zhaoqing (city)","Prefecture-level city","440000","Guangdong (province)","783006.0000","322473.0000","460533.0000"
"2014","441300","Huizhou (city)","Prefecture-level city","440000","Guangdong (province)","36487000.0000","14175700.0000","22311300.0000"
